EncodingTrials.thisRepN,EncodingTrials.thisTrialN,EncodingTrials.thisN,EncodingTrials.thisIndex,RetrievalTrials.thisRepN,RetrievalTrials.thisTrialN,RetrievalTrials.thisN,RetrievalTrials.thisIndex,EncodingBlock2.thisRepN,EncodingBlock2.thisTrialN,EncodingBlock2.thisN,EncodingBlock2.thisIndex,RetrievalBlock2.thisRepN,RetrievalBlock2.thisTrialN,RetrievalBlock2.thisN,RetrievalBlock2.thisIndex,Instructions.started,Instructions.stopped,fixation.started,fixation.stopped,trialOrder,triplet1,triplet2,triplet3,Triplet1.started,Triplet1.stopped,Triplet2.started,Triplet2.stopped,Triplet3.started,Triplet3.stopped,sound_pop.started,sound_pop.stopped,sound_pop2.started,sound_pop2.stopped,sound_pop3.started,sound_pop3.stopped,Mask.started,Mask.stopped,encodingType,nextTrial,img1.started,img1.stopped,img2.started,img2.stopped,img3.started,img3.stopped,sound_pop4.started,sound_pop4.stopped,sound_pop5.started,sound_pop5.stopped,sound_pop6.started,sound_pop6.stopped,text_2.started,text_2.stopped,methodCheck,Method Clicked,text.started,text.stopped,sameText.started,sameText.stopped,diffText.started,diffText.stopped,leftCL.started,leftCL.stopped,rightCL.started,rightCL.stopped,MethodMouse.x,MethodMouse.y,MethodMouse.leftButton,MethodMouse.midButton,MethodMouse.rightButton,MethodMouse.time,MethodMouse.clicked_name,MethodMouse.started,MethodMouse.stopped,clickedSound.started,clickedSound.stopped,encodingTrials,BlockBreak.started,BlockBreak.stopped,text_4.started,text_4.stopped,start2.keys,start2.rt,start2.started,start2.stopped,retType,retIMG.started,retIMG.stopped,sound_pop7.started,sound_pop7.stopped,question_text.started,question_text.stopped,retTrials,decisionQ_2.started,decisionQ_2.stopped,first_left.started,first_left.stopped,second_middle.started,second_middle.stopped,third_right.started,third_right.stopped,First.started,First.stopped,Second.started,Second.stopped,Third.started,Third.stopped,Order_Position_Response.x,Order_Position_Response.y,Order_Position_Response.leftButton,Order_Position_Response.midButton,Order_Position_Response.rightButton,Order_Position_Response.clicked_name,Order_Position_Response.started,Order_Position_Response.stopped,retrievalTrials,retIMG,Trial_Order,participant,date,expName,psychopyVersion,frameRate,
24,0,24,0,,,,,,,,,,,,,,,685.4520459999999,None,RML,images/OBJ_99.png,images/OBJ_74.png,images/OBJ_177.png,687.0075855,688.5125777000001,688.9956913999999,690.4953269,690.9950598,None,687.0130894199999,None,688.9958185799999,None,690.9952046799999,None,692.4942991,None,same,LRM,694.033173,695.5434151,696.0265956999999,697.5266374999999,698.0264003,None,694.04382932,None,696.0270852799999,None,698.02638048,None,699.5255921,None,0,['leftCL'],700.5252934999999,None,700.5252934999999,None,700.5252934999999,None,700.5252934999999,None,700.5252934999999,None,-0.2431640625,-0.2353515625,1,0,0,0.29947730000003503,leftCL,0.01639118000025519,None,700.82523358,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ_1001,2023-10-23_10h52.37.821,exp,2021.1.4,60.13453297715404,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,701.3335663,None,None,None,space,446.8121449,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ_1001,2023-10-23_10h52.37.821,exp,2021.1.4,60.13453297715404,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.4148628799999,None,,,,,,,,,,old,716.1612923999999,None,716.1709903199998,None,717.6707802999999,None,1,718.6704901999999,None,719.6535121,None,719.6535121,None,719.6535121,None,719.6535121,None,719.6535121,None,719.6535121,None,0.0283203125,0.052734375,1,0,0,first_left,1.0157390799997756,None,,,,FQ_1001,2023-10-23_10h52.37.821,exp,2021.1.4,60.13453297715404,
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.6610011799999,None,,,,,,,,,,old,737.1160103,None,737.1153648399999,None,738.6308615,None,2,739.6306199,None,740.5969163,None,740.5969163,None,740.5969163,None,740.5969163,None,740.5969163,None,740.5969163,None,0.0048828125,-0.111328125,1,0,0,second_middle,0.999175280000145,None,,,,FQ_1001,2023-10-23_10h52.37.821,exp,2021.1.4,60.13453297715404,
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.4414454799999,None,,,,,,,,,,old,750.3562208000001,None,750.3610195399998,None,751.8603045,None,3,752.8600564999999,None,753.8269009,None,753.8269009,None,753.8269009,None,753.8269009,None,753.8269009,None,753.8269009,None,0.044921875,-0.3583984375,1,0,0,third_right,0.9996813799998563,None,,,,FQ_1001,2023-10-23_10h52.37.821,exp,2021.1.4,60.13453297715404,
,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.85724028,None,,,,,,,,,,old,760.1274036,None,760.12481666,None,761.6413553,None,4,762.6404703000001,None,763.6073673999999,None,763.6073673999999,None,763.6073673999999,None,763.6073673999999,None,763.6073673999999,None,763.6073673999999,None,0.009765625,-0.3271484375,1,0,0,third_right,0.9991926800000783,None,,,,FQ_1001,2023-10-23_10h52.37.821,exp,2021.1.4,60.13453297715404,
,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.4055624799998,None,,,,,,,,,,old,764.5457655999999,None,764.5574316399999,None,766.0561972999999,None,5,767.0559324999999,None,768.0223257,None,768.0223257,None,768.0223257,None,768.0223257,None,768.0223257,None,768.0223257,None,-0.0087890625,-0.0625,1,0,0,second_middle,0.999234480000041,None,,,,FQ_1001,2023-10-23_10h52.37.821,exp,2021.1.4,60.13453297715404,
,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.9042294799999,None,,,,,,,,,,old,769.1031046,None,769.10605084,None,770.6048919,None,6,771.6049174,None,772.571394,None,772.571394,None,772.571394,None,772.571394,None,772.571394,None,772.571394,None,0.0166015625,-0.2900390625,1,0,0,third_right,0.9991909799998666,None,,,,FQ_1001,2023-10-23_10h52.37.821,exp,2021.1.4,60.13453297715404,
,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.4029361799999,None,,,,,,,,,,old,773.6058226,None,773.6046416399998,None,775.1202344000001,None,7,776.1199701999999,None,777.0863156,None,777.0863156,None,777.0863156,None,777.0863156,None,777.0863156,None,777.0863156,None,0.01171875,0.0517578125,1,0,0,first_left,0.9991845800000192,None,,,,FQ_1001,2023-10-23_10h52.37.821,exp,2021.1.4,60.13453297715404,
,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.83496468,None,,,,,,,,,,old,778.0912129000001,None,778.08674386,None,779.6027291999999,None,8,780.6019664,None,781.5683434999999,None,781.5683434999999,None,781.5683434999999,None,781.5683434999999,None,781.5683434999999,None,781.5683434999999,None,0.0458984375,0.087890625,1,0,0,first_left,1.0158701800000927,None,,,,FQ_1001,2023-10-23_10h52.37.821,exp,2021.1.4,60.13453297715404,
