EncodingTrials.thisRepN,EncodingTrials.thisTrialN,EncodingTrials.thisN,EncodingTrials.thisIndex,RetrievalTrials.thisRepN,RetrievalTrials.thisTrialN,RetrievalTrials.thisN,RetrievalTrials.thisIndex,EncodingBlock2.thisRepN,EncodingBlock2.thisTrialN,EncodingBlock2.thisN,EncodingBlock2.thisIndex,RetrievalBlock2.thisRepN,RetrievalBlock2.thisTrialN,RetrievalBlock2.thisN,RetrievalBlock2.thisIndex,Instructions.started,Instructions.stopped,fixation.started,fixation.stopped,trialOrder,triplet1,triplet2,triplet3,Triplet1.started,Triplet1.stopped,Triplet2.started,Triplet2.stopped,Triplet3.started,Triplet3.stopped,sound_pop.started,sound_pop.stopped,sound_pop2.started,sound_pop2.stopped,sound_pop3.started,sound_pop3.stopped,Mask.started,Mask.stopped,encodingType,nextTrial,img1.started,img1.stopped,img2.started,img2.stopped,img3.started,img3.stopped,sound_pop4.started,sound_pop4.stopped,sound_pop5.started,sound_pop5.stopped,sound_pop6.started,sound_pop6.stopped,text_2.started,text_2.stopped,methodCheck,Method Clicked,text.started,text.stopped,sameText.started,sameText.stopped,diffText.started,diffText.stopped,leftCL.started,leftCL.stopped,rightCL.started,rightCL.stopped,MethodMouse.x,MethodMouse.y,MethodMouse.leftButton,MethodMouse.midButton,MethodMouse.rightButton,MethodMouse.time,MethodMouse.clicked_name,MethodMouse.started,MethodMouse.stopped,clickedSound.started,clickedSound.stopped,encodingTrials,BlockBreak.started,BlockBreak.stopped,text_4.started,text_4.stopped,start2.keys,start2.rt,start2.started,start2.stopped,retType,retIMG.started,retIMG.stopped,sound_pop7.started,sound_pop7.stopped,question_text.started,question_text.stopped,retTrials,decisionQ_2.started,decisionQ_2.stopped,first_left.started,first_left.stopped,second_middle.started,second_middle.stopped,third_right.started,third_right.stopped,First.started,First.stopped,Second.started,Second.stopped,Third.started,Third.stopped,Order_Position_Response.x,Order_Position_Response.y,Order_Position_Response.leftButton,Order_Position_Response.midButton,Order_Position_Response.rightButton,Order_Position_Response.clicked_name,Order_Position_Response.started,Order_Position_Response.stopped,retrievalTrials,retIMG,Trial_Order,participant,date,expName,psychopyVersion,frameRate,
,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.1134572800006,None,,,,,,,,,,old,651.2019981000003,None,651.2148636999996,None,652.7140734000004,None,13,653.7138136000003,None,654.6802281,None,654.6802281,None,654.6802281,None,654.6802281,None,654.6802281,None,654.6802281,None,-0.0048828125,-0.1435546875,1,0,0,second_middle,0.9992179799983205,None,,,,MM_1002,2023-10-23_12h05.47.840,exp,2021.1.4,59.96343429758088,
,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.4775555800002,None,,,,,,,,,,old,655.8273365000005,None,655.83024682,None,657.3299338000006,None,14,658.3297028000006,None,659.3123321000003,None,659.3123321000003,None,659.3123321000003,None,659.3123321000003,None,659.3123321000003,None,659.3123321000003,None,-0.02734375,0.0791015625,1,0,0,first_left,1.0155259800003478,None,,,,MM_1002,2023-10-23_12h05.47.840,exp,2021.1.4,59.96343429758088,
,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.6922558800002,None,,,,,,,,,,old,666.2007497000004,None,666.2105516999995,None,667.7097484000005,None,15,668.7094512000003,None,669.6758481000006,None,669.6758481000006,None,669.6758481000006,None,669.6758481000006,None,669.6758481000006,None,669.6758481000006,None,-0.017578125,-0.302734375,1,0,0,third_right,0.999202780001724,None,,,,MM_1002,2023-10-23_12h05.47.840,exp,2021.1.4,59.96343429758088,
,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.7741792800002,None,,,,,,,,,,old,671.4192132000007,None,671.4257132999996,None,672.9249178,None,16,673.9250811000002,None,674.8910089999999,None,674.8910089999999,None,674.8910089999999,None,674.8910089999999,None,674.8910089999999,None,674.8910089999999,None,-0.05078125,-0.0849609375,1,0,0,second_middle,0.999200579999524,None,,,,MM_1002,2023-10-23_12h05.47.840,exp,2021.1.4,59.96343429758088,
,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.9059158800005,None,,,,,,,,,,old,676.5028076000008,None,676.5075614000002,None,678.0067469000005,None,17,679.0064703000007,None,679.9728539000007,None,679.9728539000007,None,679.9728539000007,None,679.9728539000007,None,679.9728539000007,None,679.9728539000007,None,0.041015625,0.03125,1,0,0,first_left,0.9991978799989738,None,,,,MM_1002,2023-10-23_12h05.47.840,exp,2021.1.4,59.96343429758088,
,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.8050298800003,None,,,,,,,,,,old,681.6288256000007,None,681.6393800999999,None,683.1390804000002,None,18,684.1382688000003,None,685.1047127000002,None,685.1047127000002,None,685.1047127000002,None,685.1047127000002,None,685.1047127000002,None,685.1047127000002,None,-0.0009765625,-0.3173828125,1,0,0,third_right,0.9992257799995059,None,,,,MM_1002,2023-10-23_12h05.47.840,exp,2021.1.4,59.96343429758088,
,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.7364477800006,None,,,,,,,,,,old,686.5414049999999,None,686.5379663999997,None,688.0543146,None,19,689.0535221,None,690.0199299000005,None,690.0199299000005,None,690.0199299000005,None,690.0199299000005,None,690.0199299000005,None,690.0199299000005,None,0.0107421875,-0.1171875,1,0,0,second_middle,1.0153277799990974,None,,,,MM_1002,2023-10-23_12h05.47.840,exp,2021.1.4,59.96343429758088,
,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.2850785800006,None,,,,,,,,,,old,691.4570800000001,None,691.4698335999997,None,692.9690955000005,None,20,693.9687973,None,694.9356430000007,None,694.9356430000007,None,694.9356430000007,None,694.9356430000007,None,694.9356430000007,None,694.9356430000007,None,-0.001953125,0.1630859375,1,0,0,first_left,0.9996730799994111,None,,,,MM_1002,2023-10-23_12h05.47.840,exp,2021.1.4,59.96343429758088,
,,,,,,,,0,0,0,0,,,,,695.7986004000004,None,698.6753279000004,None,,images/OBJ_36.png,images/OBJ_200.png,images/OBJ_85.png,700.2582959000001,701.7665156000003,702.2497136000002,703.749272,704.2495962000003,None,700.2670778800002,None,702.2496886800004,None,704.2490811800003,None,705.7486939,None,same,RML,707.3213226000007,708.8315090000006,709.3148105,710.8142448000008,711.3142425000005,None,707.3315387800003,None,709.3143356800006,None,711.3137670800002,None,712.8132875000001,None,0,['leftCL'],713.8134810000001,None,713.8134810000001,None,713.8134810000001,None,713.8134810000001,None,713.8134810000001,None,-0.1005859375,-0.2578125,1,0,0,1.8156103000001167,leftCL,0.016302580000228772,None,715.6291737800007,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,images/OBJ_103.png,LMR,MM_1002,2023-10-23_12h05.47.840,exp,2021.1.4,59.96343429758088,
,,,,,,,,1,0,1,0,,,,,,,716.3056274999999,None,,images/OBJ_31.png,images/OBJ_56.png,images/OBJ_199.png,717.8715726,719.3780483999999,719.8612568000008,721.3608004000007,721.8606368000001,None,717.8785634000001,None,719.8617422800003,None,721.8606644800007,None,723.3602411000002,None,same,RML,724.9195075000007,726.4264126000007,726.9091864000002,728.4087457000005,728.9086050000005,None,724.9264721000004,None,726.9092417800007,None,728.9086248799999,None,730.4081815,None,0,['leftCL'],731.4078770000006,None,731.4078770000006,None,731.4078770000006,None,731.4078770000006,None,731.4078770000006,None,-0.1259765625,-0.283203125,1,0,0,0.7831689999993614,leftCL,0.016382879999582656,None,732.1910345800002,None,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RLM,MM_1002,2023-10-23_12h05.47.840,exp,2021.1.4,59.96343429758088,
,,,,,,,,2,0,2,0,,,,,,,732.8699514,None,,images/OBJ_15.png,images/OBJ_92.png,images/OBJ_115.png,734.4451536000006,735.9570728000008,736.4402371000006,737.9392909000007,738.4392278000005,None,734.4571199800002,None,736.4397763800002,None,738.4391946800001,None,739.9387175000002,None,same,RML,741.5098539,743.0211777000004,743.5048302000005,745.0039205000003,745.5042723000006,None,741.5049846000006,None,743.5043720799999,None,745.5038014800007,None,747.0033962000007,None,1,['rightCL'],748.0030489999999,None,748.0030489999999,None,748.0030489999999,None,748.0030489999999,None,748.0030489999999,None,0.16796875,-0.240234375,1,0,0,1.349792900000466,rightCL,0.016384779999498278,None,749.35274858,None,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LRM,MM_1002,2023-10-23_12h05.47.840,exp,2021.1.4,59.96343429758088,
,,,,,,,,3,0,3,0,,,,,,,750.0317326000004,None,,images/OBJ_55.png,images/OBJ_3.png,images/OBJ_9.png,751.6012598000007,753.1015613,753.6014286,755.1009878000004,755.6008599000006,None,751.6021224000001,None,753.6014685800005,None,755.6012247800004,None,757.1004072000005,None,diff,RML,758.6674405000003,760.1661931000008,760.6664920000003,762.1656227000003,762.6654642000003,None,758.6671135000001,None,760.6660147800008,None,762.6659604800002,None,764.1650226000002,None,1,['rightCL'],765.1647696,None,765.1647696,None,765.1647696,None,765.1647696,None,765.1647696,None,0.27734375,-0.29296875,1,0,0,0.983541100000366,rightCL,0.01639067999985855,None,766.1482748800004,None,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LMR,MM_1002,2023-10-23_12h05.47.840,exp,2021.1.4,59.96343429758088,
,,,,,,,,4,0,4,0,,,,,,,766.8219730000001,None,,images/OBJ_102.png,images/OBJ_97.png,images/OBJ_104.png,768.3961798,769.8971667000005,770.3965447999999,771.8966217000007,772.3959685,None,768.3976459999999,None,770.39657278,None,772.39647208,None,773.8960036000008,None,diff,MRL,775.4605692000005,776.9612928000006,777.4612277000006,778.9607022,779.4605663000002,None,775.4621754000004,None,777.4611843800008,None,779.4605953800005,None,780.9601363000002,None,1,['rightCL'],781.9603474000005,None,781.9603474000005,None,781.9603474000005,None,781.9603474000005,None,781.9603474000005,None,0.2666015625,-0.3291015625,1,0,0,1.4656635999999708,rightCL,0.01638048000040726,None,783.4261232800004,None,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RML,MM_1002,2023-10-23_12h05.47.840,exp,2021.1.4,59.96343429758088,
,,,,,,,,5,0,5,0,,,,,,,784.1037337000007,None,,images/OBJ_20.png,images/OBJ_66.png,images/OBJ_10.png,785.6707233000006,787.1750065000006,787.6581926000008,789.1581933000007,789.6579885000001,None,785.6755165999998,None,787.6582152800006,None,789.65761488,None,791.1576555000001,None,same,MRL,792.7190635000006,794.2229458000002,794.7066214000006,796.2061823000004,796.7060159000002,None,792.7234020999999,None,794.7061579800006,None,796.7060014800004,None,798.2051150000007,None,0,['leftCL'],799.2048406000004,None,799.2048406000004,None,799.2048406000004,None,799.2048406000004,None,799.2048406000004,None,-0.2666015625,-0.3447265625,1,0,0,1.2331056000002718,leftCL,0.016370180000194523,None,800.4378856799999,None,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LRM,MM_1002,2023-10-23_12h05.47.840,exp,2021.1.4,59.96343429758088,
,,,,,,,,6,0,6,0,,,,,,,801.1148889000006,None,,images/OBJ_51.png,images/OBJ_171.png,images/OBJ_190.png,802.7053681000007,804.2205344000004,804.7037210000008,806.2027607,806.7026374000006,None,802.70441828,None,804.7032172800004,None,806.7031516800002,None,808.2021881000001,None,same,MRL,809.7866271000003,811.3012972000006,811.7845002000004,813.2840492000005,813.7839549,None,809.7855767800002,None,811.7849229799999,None,813.7839183800002,None,815.2834763000001,None,0,['leftCL'],816.2831808000001,None,816.2831808000001,None,816.2831808000001,None,816.2831808000001,None,816.2831808000001,None,-0.2646484375,-0.345703125,1,0,0,1.2168977000001178,leftCL,0.016387879999456345,None,817.5000097800007,None,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RML,MM_1002,2023-10-23_12h05.47.840,exp,2021.1.4,59.96343429758088,
,,,,,,,,7,0,7,0,,,,,,,818.1728594000006,None,,images/OBJ_95.png,images/OBJ_21.png,images/OBJ_37.png,819.7560725000003,821.2650618000007,821.7487421000005,823.2478111,823.7476644000008,None,819.7656704800002,None,821.7487413800004,None,823.7481880800001,None,825.2472148000006,None,diff,LRM,826.8211837000008,828.3296567000007,828.8129017000001,830.3123888,830.8128257000008,None,826.8300843799998,None,828.8128691800007,None,830.8122793800007,None,832.3118618000008,None,1,['rightCL'],833.3115655000001,None,833.3115655000001,None,833.3115655000001,None,833.3115655000001,None,833.3115655000001,None,0.2099609375,-0.27734375,1,0,0,1.8662365000000136,rightCL,0.016386079999392678,None,835.1777904800006,None,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RLM,MM_1002,2023-10-23_12h05.47.840,exp,2021.1.4,59.96343429758088,
,,,,,,,,8,0,8,0,,,,,,,835.8517839000006,None,,images/OBJ_83.png,images/OBJ_155.png,images/OBJ_74.png,837.4362807000007,838.9432485000007,839.4264384000007,840.9260328,841.4263377000007,None,837.4443177800003,None,839.4265398800003,None,841.42589008,None,842.9254608000001,None,diff,MRL,844.5007175000001,846.0078723000006,846.4914177,847.9906298000005,848.4904722000001,None,844.5087821799998,None,846.49145258,None,848.4905102800008,None,849.9900619,None,1,['rightCL'],850.9897499000008,None,850.9897499000008,None,850.9897499000008,None,850.9897499000008,None,850.9897499000008,None,0.2099609375,-0.28515625,1,0,0,1.482456299999285,rightCL,0.016382480001084332,None,852.4726924800002,None,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RML,MM_1002,2023-10-23_12h05.47.840,exp,2021.1.4,59.96343429758088,
,,,,,,,,9,0,9,0,,,,,,,853.1430614000001,None,,images/OBJ_164.png,images/OBJ_151.png,images/OBJ_82.png,854.7249326000001,856.2382296000005,856.721415,858.2214577000004,858.7209514000006,None,854.7220686000005,None,856.7214416800002,None,858.7210053800004,None,860.2204267000006,None,same,MRL,861.7909562000004,863.3028510000004,863.7865251000003,865.2855803000002,865.7854669000008,None,861.7871271999998,None,863.7865160800006,None,865.7854710800007,None,867.2849961000002,None,0,['leftCL'],868.2847383000008,None,868.2847383000008,None,868.2847383000008,None,868.2847383000008,None,868.2847383000008,None,-0.185546875,-0.2880859375,1,0,0,1.4824217000004865,leftCL,0.016310080000039306,None,869.7676802800001,None,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RML,MM_1002,2023-10-23_12h05.47.840,exp,2021.1.4,59.96343429758088,
,,,,,,,,10,0,10,0,,,,,,,870.4422730000006,None,,images/OBJ_196.png,images/OBJ_54.png,images/OBJ_183.png,872.0227021000001,873.5336043000007,874.0164010000008,875.5164569000008,876.0157965000008,None,872.0337477800003,None,874.0168953800007,None,876.01633928,None,877.5153870000004,None,diff,MLR,879.0899863000004,880.5978048000006,881.0809951000001,882.5809864000003,883.0804228000006,None,879.0982456800002,None,881.0810327800004,None,883.0804442800004,None,884.5804715000004,None,1,['rightCL'],885.5802467000003,None,885.5802467000003,None,885.5802467000003,None,885.5802467000003,None,885.5802467000003,None,0.1435546875,-0.28125,1,0,0,1.8990036000004693,rightCL,0.01639138000064122,None,887.4791771800005,None,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RML,MM_1002,2023-10-23_12h05.47.840,exp,2021.1.4,59.96343429758088,
,,,,,,,,11,0,11,0,,,,,,,888.1558896000006,None,,images/OBJ_119.png,images/OBJ_46.png,images/OBJ_123.png,889.7383337000001,891.2447337000003,891.7278786000006,893.2274686999999,893.7273407000002,None,889.7452854800003,None,891.72793288,None,893.7277628800007,None,895.226885,None,same,MLR,896.8020638000007,898.3092792000007,898.7924870000006,900.2920819000001,900.7924134000004,None,896.8098039799997,None,898.7925468799999,None,900.7924541800007,None,902.2914777000005,None,0,['leftCL'],903.2912069000004,None,903.2912069000004,None,903.2912069000004,None,903.2912069000004,None,903.2912069000004,None,-0.1259765625,-0.28125,1,0,0,1.9156966000000466,leftCL,0.01637557999947603,None,905.2073635800002,None,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RML,MM_1002,2023-10-23_12h05.47.840,exp,2021.1.4,59.96343429758088,
,,,,,,,,12,0,12,0,,,,,,,905.8763313,None,,images/OBJ_84.png,images/OBJ_126.png,images/OBJ_210.png,907.4682723000005,908.9728985000002,909.4561010000007,910.9556457000008,911.4554985000004,None,907.4739572799999,None,909.4560733800004,None,911.4555204800004,None,912.9550846000002,None,same,MLR,914.5307580000008,916.0379962000006,916.5211319,918.0207300000002,918.5205524000003,None,914.5380017799998,None,916.5207429800007,None,918.52014138,None,920.0201697000002,None,0,['leftCL'],921.0193988999999,None,921.0193988999999,None,921.0193988999999,None,921.0193988999999,None,921.0193988999999,None,-0.1640625,-0.2744140625,1,0,0,0.9331866000002265,leftCL,0.016383379999751924,None,921.9529666800004,None,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LMR,MM_1002,2023-10-23_12h05.47.840,exp,2021.1.4,59.96343429758088,
,,,,,,,,13,0,13,0,,,,,,,922.6399348000004,None,,images/OBJ_187.png,images/OBJ_79.png,images/OBJ_186.png,924.2220444000004,925.734692,926.2179100000003,927.7174322999999,928.2177646,None,924.2186568000002,None,926.2178754800002,None,928.2177826800003,None,929.7168274000005,None,same,MLR,931.2854090999999,932.7992848000004,933.2829578000001,934.7820620000002,935.2822961000002,None,931.2830440000002,None,933.28251348,None,935.2819043800005,None,936.781457,None,0,['leftCL'],937.7811791000004,None,937.7811791000004,None,937.7811791000004,None,937.7811791000004,None,937.7811791000004,None,-0.2138671875,-0.310546875,1,0,0,0.9335860000001048,leftCL,0.016377479999391653,None,938.7147459800003,None,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LMR,MM_1002,2023-10-23_12h05.47.840,exp,2021.1.4,59.96343429758088,
,,,,,,,,14,0,14,0,,,,,,,939.3959520000008,None,,images/OBJ_63.png,images/OBJ_59.png,images/OBJ_136.png,940.9638689000003,942.4631524000006,942.9634753,944.4625313000006,944.9628998000007,None,940.9641799000005,None,942.9634191800001,None,944.96243628,None,946.4619934000002,None,same,MLR,948.0283975000002,949.5281846000007,950.0280870000006,951.5271510000002,952.0275292000006,None,948.0282856999997,None,950.0276284800007,None,952.0270891800005,None,953.5266015000007,None,0,['leftCL'],954.5262969000005,None,954.5262969000005,None,954.5262969000005,None,954.5262969000005,None,954.5262969000005,None,-0.1416015625,-0.30078125,1,0,0,0.7826491000005262,leftCL,0.016381279999222897,None,955.3094452800001,None,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LMR,MM_1002,2023-10-23_12h05.47.840,exp,2021.1.4,59.96343429758088,
,,,,,,,,15,0,15,0,,,,,,,955.9895460000007,None,,images/OBJ_143.png,images/OBJ_128.png,images/OBJ_103.png,957.5591293000007,959.0583176,959.5581333,961.0577029000005,961.5575820000004,None,957.5593488,None,959.5585648800002,None,961.55808888,None,963.0576031999999,None,same,MLR,964.6245038000006,966.1400926000006,966.6227509,968.1222974000002,968.6226765000001,None,964.6233776000004,None,966.6227668800007,None,968.6227198800002,None,970.1217429000008,None,0,['leftCL'],971.1214451000005,None,971.1214451000005,None,971.1214451000005,None,971.1214451000005,None,971.1214451000005,None,-0.15234375,-0.2900390625,1,0,0,0.41620680000050925,leftCL,0.016384080000534595,None,971.5381470800007,None,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MRL,MM_1002,2023-10-23_12h05.47.840,exp,2021.1.4,59.96343429758088,
,,,,,,,,16,0,16,0,,,,,,,972.2081082000004,None,,images/OBJ_198.png,images/OBJ_42.png,images/OBJ_33.png,973.7973399000002,975.3035531000005,975.7868007000006,977.2868282,977.7862012000005,None,973.8041842800003,None,975.7872800800001,None,977.7867037800002,None,979.2857732000002,None,same,MLR,980.8590764,982.3682029000001,982.8513779000004,984.3509473000004,984.8512784000004,None,980.8691384800004,None,982.8514095800006,None,984.8513031800007,None,986.3504290999999,None,0,['leftCL'],987.3500924,None,987.3500924,None,987.3500924,None,987.3500924,None,987.3500924,None,-0.13671875,-0.244140625,1,0,0,0.36660829999982525,leftCL,0.01638768000066193,None,987.7167057800002,None,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LMR,MM_1002,2023-10-23_12h05.47.840,exp,2021.1.4,59.96343429758088,
,,,,,,,,17,0,17,0,,,,,,,988.3996327000004,None,,images/OBJ_86.png,images/OBJ_156.png,images/OBJ_40.png,989.9707163000003,991.4827076000001,991.9653506000004,993.4649791000002,993.9648515000008,None,989.9665710000004,None,991.96541518,None,993.9648433800007,None,995.4643608000006,None,same,MLR,997.0321088999999,998.5468344000001,999.0300258000007,1000.5300496,1001.0293876000005,None,997.0310617999999,None,999.0300145800006,None,1001.0299292800005,None,1002.5295480000004,None,0,['leftCL'],1003.5291683000005,None,1003.5291683000005,None,1003.5291683000005,None,1003.5291683000005,None,1003.5291683000005,None,-0.1103515625,-0.3212890625,1,0,0,0.649365499999476,leftCL,0.01638327999989997,None,1004.1785518800002,None,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LMR,MM_1002,2023-10-23_12h05.47.840,exp,2021.1.4,59.96343429758088,
,,,,,,,,18,0,18,0,,,,,,,1004.8521337000002,None,,images/OBJ_70.png,images/OBJ_100.png,images/OBJ_101.png,1006.4376568000007,1007.9444889000006,1008.4273301000003,1009.9268377000008,1010.4267169000004,None,1006.4446642800003,None,1008.4273145800003,None,1010.4271934800004,None,1011.9266848000007,None,same,MLR,1013.5022852000002,1015.0091679000006,1015.4922235000004,1016.9914461000008,1017.4913258000006,None,1013.5091998799999,None,1015.49242018,None,1017.4917284799999,None,1018.9908975000008,None,0,['leftCL'],1019.9906014000007,None,1019.9906014000007,None,1019.9906014000007,None,1019.9906014000007,None,1019.9906014000007,None,-0.21875,-0.2666015625,1,0,0,0.5004049000008308,leftCL,0.016382680001697736,None,1020.4909683800001,None,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LRM,MM_1002,2023-10-23_12h05.47.840,exp,2021.1.4,59.96343429758088,
,,,,,,,,19,0,19,0,,,,,,,1021.1629793000002,None,,images/OBJ_134.png,images/OBJ_23.png,images/OBJ_69.png,1022.7469108000005,1024.2564021000007,1024.7396844000004,1026.2388031,1026.7386332000005,None,1022.7566043799998,None,1024.73922568,None,1026.7390656800003,None,1028.2382214,None,same,MLR,1029.8134793,1031.3206360000004,1031.8038057000003,1033.3038782000003,1033.8032494,None,1029.8215292800005,None,1031.8038317800006,None,1033.8032592800005,None,1035.3028565000004,None,0,['leftCL'],1036.3025434,None,1036.3025434,None,1036.3025434,None,1036.3025434,None,1036.3025434,None,-0.1533203125,-0.25390625,1,0,0,0.30048080000051414,leftCL,0.01637317999939114,None,1036.6030082800003,None,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RML,MM_1002,2023-10-23_12h05.47.840,exp,2021.1.4,59.96343429758088,
,,,,,,,,20,0,20,0,,,,,,,1037.2805020000005,None,,images/OBJ_154.png,images/OBJ_141.png,images/OBJ_29.png,1038.8601159,1040.3684885000002,1040.8515517000005,1042.3507565,1042.8506061000007,None,1038.8685878799997,None,1040.85169128,None,1042.8506820800008,None,1044.3502613,None,same,MLR,1045.9272212000005,1047.4325979000005,1047.9157908000007,1049.4153793000005,1049.9156954,None,1045.9335703799998,None,1047.9158095800008,None,1049.9152241800007,None,1051.4152893,None,0,['leftCL'],1052.4149862000004,None,1052.4149862000004,None,1052.4149862000004,None,1052.4149862000004,None,1052.4149862000004,None,-0.177734375,-0.3232421875,1,0,0,0.716073999999935,leftCL,0.016387679999752436,None,1053.1309923800004,None,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RML,MM_1002,2023-10-23_12h05.47.840,exp,2021.1.4,59.96343429758088,
,,,,,,,,21,0,21,0,,,,,,,1053.7985916000007,None,,images/OBJ_167.png,images/OBJ_94.png,images/OBJ_67.png,1055.3906123000006,1056.8969391,1057.3796917,1058.8792948,1059.3795377000006,None,1055.3975607800003,None,1057.3797379800003,None,1059.3791617800002,None,1060.8787003000007,None,same,MLR,1062.4532435,1063.9611135000005,1064.4443260000007,1065.9438800000007,1066.4437377000004,None,1062.4620684800002,None,1064.4444266800006,None,1066.4438113800002,None,1067.9433135,None,0,['leftCL'],1068.9430382,None,1068.9430382,None,1068.9430382,None,1068.9430382,None,1068.9430382,None,-0.1591796875,-0.3154296875,1,0,0,0.7498234000004231,leftCL,0.01638877999903343,None,1069.6928237800007,None,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MLR,MM_1002,2023-10-23_12h05.47.840,exp,2021.1.4,59.96343429758088,
,,,,,,,,22,0,22,0,,,,,,,1070.3717118000004,None,,images/OBJ_205.png,images/OBJ_72.png,images/OBJ_170.png,1071.9483747000004,1073.4583785000004,1073.9587096000005,1075.4578133000005,1075.9581651000008,None,1071.9427692000004,None,1073.9582546800007,None,1075.9576723800005,None,1077.4572097,None,same,MLR,1079.0274591000007,1080.5401434000005,1081.0228337000008,1082.5224227000008,1083.0222642000008,None,1079.0405506799998,None,1081.0232481799999,None,1083.0222772800003,None,1084.5218513,None,0,['leftCL'],1085.5215085,None,1085.5215085,None,1085.5215085,None,1085.5215085,None,1085.5215085,None,-0.1015625,-0.30078125,1,0,0,0.6003890000001775,leftCL,0.01638587999968877,None,1086.1218865800006,None,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LMR,MM_1002,2023-10-23_12h05.47.840,exp,2021.1.4,59.96343429758088,
,,,,,,,,23,0,23,0,,,,,,,1086.8036976000003,None,,images/OBJ_133.png,images/OBJ_19.png,images/OBJ_4.png,1088.3830861000006,1089.8873407,1090.3700804,1091.8696740000005,1092.3695446000002,None,1088.3879495800002,None,1090.3706329800002,None,1092.3700213800007,None,1093.8694736000007,None,same,MLR,1095.4468376000004,1096.9520091000004,1097.4347299,1098.9342479000006,1099.4341274000008,None,1095.4520233800004,None,1097.4347216800002,None,1099.4341364800007,None,1100.9337109000007,None,0,['leftCL'],1101.9334286000003,None,1101.9334286000003,None,1101.9334286000003,None,1101.9334286000003,None,1101.9334286000003,None,-0.24609375,-0.294921875,1,0,0,0.8003239999998186,leftCL,0.016386079999392678,None,1102.73371008,None,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RML,MM_1002,2023-10-23_12h05.47.840,exp,2021.1.4,59.96343429758088,
