EncodingTrials.thisRepN,EncodingTrials.thisTrialN,EncodingTrials.thisN,EncodingTrials.thisIndex,RetrievalTrials.thisRepN,RetrievalTrials.thisTrialN,RetrievalTrials.thisN,RetrievalTrials.thisIndex,EncodingBlock2.thisRepN,EncodingBlock2.thisTrialN,EncodingBlock2.thisN,EncodingBlock2.thisIndex,RetrievalBlock2.thisRepN,RetrievalBlock2.thisTrialN,RetrievalBlock2.thisN,RetrievalBlock2.thisIndex,Instructions.started,Instructions.stopped,Trial_Order,triplet1,triplet2,triplet3,Triplet1.started,Triplet1.stopped,Triplet2.started,Triplet2.stopped,Triplet3.started,Triplet3.stopped,sound_pop.started,sound_pop.stopped,sound_pop2.started,sound_pop2.stopped,sound_pop3.started,sound_pop3.stopped,Mask.started,Mask.stopped,encodingType,nextTrial,encodingTrials,img1.started,img1.stopped,img2.started,img2.stopped,img3.started,img3.stopped,sound_pop4.started,sound_pop4.stopped,sound_pop5.started,sound_pop5.stopped,sound_pop6.started,sound_pop6.stopped,text_2.started,text_2.stopped,methodCheck,Method Clicked,text.started,text.stopped,sameText.started,sameText.stopped,diffText.started,diffText.stopped,leftCL.started,leftCL.stopped,rightCL.started,rightCL.stopped,MethodMouse.x,MethodMouse.y,MethodMouse.leftButton,MethodMouse.midButton,MethodMouse.rightButton,MethodMouse.time,MethodMouse.clicked_name,MethodMouse.started,MethodMouse.stopped,clickedSound.started,clickedSound.stopped,retType,retIMG,retIMG.started,retIMG.stopped,sound_pop7.started,sound_pop7.stopped,question_text.started,question_text.stopped,retTrials,decisionQ_2.started,decisionQ_2.stopped,first_left.started,first_left.stopped,second_middle.started,second_middle.stopped,third_right.started,third_right.stopped,First.started,First.stopped,Second.started,Second.stopped,Third.started,Third.stopped,Order_Position_Response.x,Order_Position_Response.y,Order_Position_Response.leftButton,Order_Position_Response.midButton,Order_Position_Response.rightButton,Order_Position_Response.clicked_name,Order_Position_Response.started,Order_Position_Response.stopped,BlockBreak.started,BlockBreak.stopped,text_4.started,text_4.stopped,start2.keys,start2.started,start2.stopped,participant,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,,,,,,,,,43.54391160001978,None,RLM,images/OBJ_63.png,images/OBJ_60.png,images/OBJ_31.png,46.240122099989094,47.74768089991994,48.230883099953644,49.73043659992982,50.23032729991246,None,46.24814888002584,None,48.23090546001913,None,50.23033976001898,None,51.72986419999506,None,same,None,1,53.35395089990925,54.86229309998453,55.34550379996654,56.84504199994262,57.34492239996325,None,53.36265464004828,None,55.34588675998384,None,57.34529185999418,None,58.84445640002377,None,1,['leftCL'],59.84420599997975,None,59.84420599997975,None,59.84420599997975,None,59.84420599997975,None,59.84420599997975,None,-0.2939453125,-0.197265625,1,0,0,1.580501800053753,leftCL,0.013347759959287941,None,61.89411246002419,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0321,2022-11-02_15h52.19.017,exp,2021.1.4,60.019434301065345,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.55923095991602,None,old,images/OBJ_31.png,62.649263500003144,None,62.66007812001044,None,64.16015989996959,None,1,65.15932229999453,None,65.15932229999453,None,65.15932229999453,None,65.15932229999453,None,65.15932229999453,None,65.15932229999453,None,65.15932229999453,None,-0.041015625,-0.1572265625,1,0,0,second_middle,0.016369659919291735,None,,,,,,,,0321,2022-11-02_15h52.19.017,exp,2021.1.4,60.019434301065345,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.05911589995958,None,None,None,None,None,None,0321,2022-11-02_15h52.19.017,exp,2021.1.4,60.019434301065345,
,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.44137415994192,None,old,images/OBJ_63.png,68.42203689995222,None,68.42504810000537,None,69.92459209996741,None,2,70.9243060000008,None,70.9243060000008,None,70.9243060000008,None,70.9243060000008,None,70.9243060000008,None,70.9243060000008,None,70.9243060000008,None,-0.0205078125,-0.3076171875,1,0,0,third_right,0.016307159909047186,None,,,,,,,,0321,2022-11-02_15h52.19.017,exp,2021.1.4,60.019434301065345,
,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.97314185992582,None,old,images/OBJ_60.png,72.18938090000302,None,72.19063516007736,None,73.6906610999722,None,3,74.69039289990906,None,74.69039289990906,None,74.69039289990906,None,74.69039289990906,None,74.69039289990906,None,74.69039289990906,None,74.69039289990906,None,-0.02734375,-0.2626953125,1,0,0,third_right,0.016375859850086272,None,,,,,,,,0321,2022-11-02_15h52.19.017,exp,2021.1.4,60.019434301065345,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
