EncodingTrials.thisRepN,EncodingTrials.thisTrialN,EncodingTrials.thisN,EncodingTrials.thisIndex,RetrievalTrials.thisRepN,RetrievalTrials.thisTrialN,RetrievalTrials.thisN,RetrievalTrials.thisIndex,Instructions.started,Instructions.stopped,Trial_Order,triplet1,triplet2,triplet3,Triplet1.started,Triplet1.stopped,Triplet2.started,Triplet2.stopped,Triplet3.started,Triplet3.stopped,sound_pop.started,sound_pop.stopped,sound_pop2.started,sound_pop2.stopped,sound_pop3.started,sound_pop3.stopped,Mask.started,Mask.stopped,encodingType,nextTrial,encodingTrials,img1.started,img1.stopped,img2.started,img2.stopped,img3.started,img3.stopped,sound_pop4.started,sound_pop4.stopped,sound_pop5.started,sound_pop5.stopped,sound_pop6.started,sound_pop6.stopped,text_2.started,text_2.stopped,methodCheck,Method Clicked,text.started,text.stopped,sameText.started,sameText.stopped,diffText.started,diffText.stopped,leftCL.started,leftCL.stopped,rightCL.started,rightCL.stopped,MethodMouse.x,MethodMouse.y,MethodMouse.leftButton,MethodMouse.midButton,MethodMouse.rightButton,MethodMouse.time,MethodMouse.clicked_name,MethodMouse.started,MethodMouse.stopped,clickedSound.started,clickedSound.stopped,retType,retIMG,retIMG.started,retIMG.stopped,sound_pop7.started,sound_pop7.stopped,question_text.started,question_text.stopped,retTrials,decisionQ_2.started,decisionQ_2.stopped,first_left.started,first_left.stopped,second_middle.started,second_middle.stopped,third_right.started,third_right.stopped,First.started,First.stopped,Second.started,Second.stopped,Third.started,Third.stopped,Order_Position_Response.x,Order_Position_Response.y,Order_Position_Response.leftButton,Order_Position_Response.midButton,Order_Position_Response.rightButton,Order_Position_Response.clicked_name,Order_Position_Response.started,Order_Position_Response.stopped,participant,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,12.704747800002224,None,RML,images/OBJ_39.png,images/OBJ_189.png,images/OBJ_120.png,14.780672000008053,16.282251800002996,16.782099799995194,18.28167029999895,18.781559499999275,None,14.782573160008178,None,16.78210709000414,None,18.781504890002545,None,20.28110779999406,None,same,None,1,21.91227830000571,23.413998999996693,23.913862900008098,25.412965900002746,25.91284330000053,None,21.91364910999837,None,23.913880689995132,None,25.912782189997962,None,27.412358899993706,None,1,['leftCL'],28.41205240000272,None,28.41205240000272,None,28.41205240000272,None,28.41205240000272,None,28.41205240000272,None,-0.24023438,-0.3017578,1,0,0,1.1800555000081658,leftCL,0.01338079001288861,None,29.59501118999615,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,2022-07-29_15h20.25.661,exp,2021.1.4,59.99134925140597,
1,0,1,0,,,,,,,RML,images/OBJ_158.png,images/OBJ_147.png,images/OBJ_31.png,30.402294900006382,31.91102430000319,32.39421640000364,33.89383879999514,34.39364260000002,None,30.410984700007248,None,32.394205090001925,None,34.393604089994916,None,35.89322729999549,None,same,None,2,37.42735130000801,38.94232889999694,39.425520699995104,40.925075200007996,41.42493579999427,None,37.42602767000499,None,39.42550929000718,None,41.424945090003895,None,42.92449380000471,None,1,['leftCL'],43.92422260000603,None,43.92422260000603,None,43.92422260000603,None,43.92422260000603,None,43.92422260000603,None,-0.21582031,-0.28808594,1,0,0,0.933177800005069,leftCL,0.016412390003097244,None,44.85725419000082,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,2022-07-29_15h20.25.661,exp,2021.1.4,59.99134925140597,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.372938690002776,None,old,images/OBJ_31.png,45.38932770000247,None,45.390421069995504,None,46.89004320000822,None,1,47.88972880000074,None,47.88972880000074,None,47.88972880000074,None,47.88972880000074,None,47.88972880000074,None,47.88972880000074,None,47.88972880000074,None,-0.0009765625,-0.16210938,1,0,0,second_middle,0.016354790001059882,None,99,2022-07-29_15h20.25.661,exp,2021.1.4,59.99134925140597,
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.638616990001175,None,old,images/OBJ_39.png,48.87972670000454,None,48.88942258000607,None,50.38905650000379,None,2,51.388762000002316,None,51.388762000002316,None,51.388762000002316,None,51.388762000002316,None,51.388762000002316,None,51.388762000002316,None,51.388762000002316,None,-0.024414062,-0.2705078,1,0,0,third_right,0.01641299000766594,None,99,2022-07-29_15h20.25.661,exp,2021.1.4,59.99134925140597,
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.40421039000794,None,old,images/OBJ_120.png,52.14378680000664,None,52.155160779994915,None,53.654722699997365,None,3,54.65446079999674,None,54.65446079999674,None,54.65446079999674,None,54.65446079999674,None,54.65446079999674,None,54.65446079999674,None,54.65446079999674,None,0.017578125,0.095703125,1,0,0,first_left,0.016410290001658723,None,99,2022-07-29_15h20.25.661,exp,2021.1.4,59.99134925140597,
