EncodingTrials.thisRepN,EncodingTrials.thisTrialN,EncodingTrials.thisN,EncodingTrials.thisIndex,RetrievalTrials.thisRepN,RetrievalTrials.thisTrialN,RetrievalTrials.thisN,RetrievalTrials.thisIndex,Instructions.started,Instructions.stopped,fixation.started,fixation.stopped,trialOrder,triplet1,triplet2,triplet3,Triplet1.started,Triplet1.stopped,Triplet2.started,Triplet2.stopped,Triplet3.started,Triplet3.stopped,sound_pop.started,sound_pop.stopped,sound_pop2.started,sound_pop2.stopped,sound_pop3.started,sound_pop3.stopped,Mask.started,Mask.stopped,encodingType,nextTrial,img1.started,img1.stopped,img2.started,img2.stopped,img3.started,img3.stopped,sound_pop4.started,sound_pop4.stopped,sound_pop5.started,sound_pop5.stopped,sound_pop6.started,sound_pop6.stopped,text_2.started,text_2.stopped,methodCheck,Method Clicked,text.started,text.stopped,sameText.started,sameText.stopped,diffText.started,diffText.stopped,leftCL.started,leftCL.stopped,rightCL.started,rightCL.stopped,MethodMouse.x,MethodMouse.y,MethodMouse.leftButton,MethodMouse.midButton,MethodMouse.rightButton,MethodMouse.time,MethodMouse.clicked_name,MethodMouse.started,MethodMouse.stopped,clickedSound.started,clickedSound.stopped,encodingTrials,retType,retIMG.started,retIMG.stopped,sound_pop7.started,sound_pop7.stopped,question_text.started,question_text.stopped,retTrials,decisionQ_2.started,decisionQ_2.stopped,first_left.started,first_left.stopped,second_middle.started,second_middle.stopped,third_right.started,third_right.stopped,First.started,First.stopped,Second.started,Second.stopped,Third.started,Third.stopped,Order_Position_Response.x,Order_Position_Response.y,Order_Position_Response.leftButton,Order_Position_Response.midButton,Order_Position_Response.rightButton,Order_Position_Response.clicked_name,Order_Position_Response.started,Order_Position_Response.stopped,retrievalTrials,retIMG,participant,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,15.694124600035138,None,16.380309300031513,None,RML,images/OBJ_193.png,images/OBJ_20.png,images/OBJ_60.png,18.262118899961933,19.76633320003748,20.249526500003412,21.749103100039065,22.248946300009266,None,18.267509660171346,None,20.25007849005051,None,22.2495061900001,None,23.748553700046614,None,same,None,25.381050299969502,26.881424800027162,27.3808339999523,28.880373499938287,29.380751800024882,None,25.381556010060013,None,27.3808211900061,None,29.380257990024983,None,30.879814699990675,None,1,['leftCL'],31.8795003000414,None,31.8795003000414,None,31.8795003000414,None,31.8795003000414,None,31.8795003000414,None,-0.15625,-0.2783203125,1,0,0,0.2296718000434339,leftCL,0.013179189874790609,None,32.1128202899592,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BS_1001,2023-09-20_12h20.28.997,exp,2021.1.4,59.976848955521824,
1,0,1,0,,,,,,,32.86039239994716,None,LMR,images/OBJ_196.png,images/OBJ_107.png,images/OBJ_83.png,34.638946900027804,36.14491679996718,36.628146299975924,38.12768859998323,38.62805890000891,None,34.64586212011054,None,36.628135890048,None,38.62758189002052,None,40.12758450000547,None,same,None,41.690844299970195,43.19336060003843,43.69322270003613,45.19277990004048,45.69214609998744,None,41.69330265996978,None,43.69277629004792,None,45.69217148998287,None,47.19172300002538,None,1,['leftCL'],48.19147119997069,None,48.19147119997069,None,48.19147119997069,None,48.19147119997069,None,48.19147119997069,None,-0.1552734375,-0.279296875,1,0,0,0.23383629997260869,leftCL,0.016399789950810373,None,48.42526008996647,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BS_1001,2023-09-20_12h20.28.997,exp,2021.1.4,59.976848955521824,
2,0,2,0,,,,,,,49.170714600011706,None,RML,images/OBJ_92.png,images/OBJ_84.png,images/OBJ_102.png,50.94442670000717,52.45686649996787,52.94007839995902,54.439592199982144,54.93941829993855,None,50.94114503005986,None,52.940580589976165,None,54.93996349005029,None,56.43899549997877,None,diff,MRL,57.98825549997855,59.48863229993731,59.98800689994823,61.48756060004234,61.98745150002651,None,57.988563060015444,None,59.98808148996905,None,61.98796479001176,None,63.48745819996111,None,1,['rightCL'],64.4872086000396,None,64.4872086000396,None,64.4872086000396,None,64.4872086000396,None,64.4872086000396,None,0.2236328125,-0.3115234375,1,0,0,0.28398880001623183,rightCL,0.01642098999582231,None,64.77045958994422,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BS_1001,2023-09-20_12h20.28.997,exp,2021.1.4,59.976848955521824,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.46861768995878,None,3,old,65.57167219999246,None,65.5707882100949,None,67.08595079998486,None,1,68.08566229999997,None,69.06869200000074,None,69.06869200000074,None,69.06869200000074,None,69.06869200000074,None,69.06869200000074,None,69.06869200000074,None,-0.0029296875,-0.103515625,1,0,0,second_middle,1.0156728900037706,None,,,BS_1001,2023-09-20_12h20.28.997,exp,2021.1.4,59.976848955521824,
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.98448458993808,None,,old,70.22284990001936,None,70.21882584008854,None,71.73459969996475,None,2,72.73425189999398,None,73.70068320003338,None,73.70068320003338,None,73.70068320003338,None,73.70068320003338,None,73.70068320003338,None,73.70068320003338,None,-0.0400390625,-0.23046875,1,0,0,third_right,1.0154767900239676,None,,,BS_1001,2023-09-20_12h20.28.997,exp,2021.1.4,59.976848955521824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,images/OBJ_107.png,,,,,,
