EncodingTrials.thisRepN,EncodingTrials.thisTrialN,EncodingTrials.thisN,EncodingTrials.thisIndex,Instructions.started,Instructions.stopped,Trial_Order,triplet1,triplet2,triplet3,Triplet1.started,Triplet1.stopped,Triplet2.started,Triplet2.stopped,Triplet3.started,Triplet3.stopped,sound_pop.started,sound_pop.stopped,sound_pop2.started,sound_pop2.stopped,sound_pop3.started,sound_pop3.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,66.42414540005848,None,RLM,images/OBJ_209.png,images/OBJ_152.png,images/OBJ_15.png,68.1898436001502,69.6981451001484,70.1813457000535,71.68091250001453,72.18075270019472,None,68.19904586991761,None,70.18130136996042,None,72.1807542701019,None,,,,,,
