EncodingTrials.thisRepN,EncodingTrials.thisTrialN,EncodingTrials.thisN,EncodingTrials.thisIndex,RetrievalTrials.thisRepN,RetrievalTrials.thisTrialN,RetrievalTrials.thisN,RetrievalTrials.thisIndex,EncodingBlock2.thisRepN,EncodingBlock2.thisTrialN,EncodingBlock2.thisN,EncodingBlock2.thisIndex,RetrievalBlock2.thisRepN,RetrievalBlock2.thisTrialN,RetrievalBlock2.thisN,RetrievalBlock2.thisIndex,Instructions.started,Instructions.stopped,Trial_Order,triplet1,triplet2,triplet3,Triplet1.started,Triplet1.stopped,Triplet2.started,Triplet2.stopped,Triplet3.started,Triplet3.stopped,sound_pop.started,sound_pop.stopped,sound_pop2.started,sound_pop2.stopped,sound_pop3.started,sound_pop3.stopped,Mask.started,Mask.stopped,encodingType,nextTrial,encodingTrials,img1.started,img1.stopped,img2.started,img2.stopped,img3.started,img3.stopped,sound_pop4.started,sound_pop4.stopped,sound_pop5.started,sound_pop5.stopped,sound_pop6.started,sound_pop6.stopped,text_2.started,text_2.stopped,methodCheck,Method Clicked,text.started,text.stopped,sameText.started,sameText.stopped,diffText.started,diffText.stopped,leftCL.started,leftCL.stopped,rightCL.started,rightCL.stopped,MethodMouse.x,MethodMouse.y,MethodMouse.leftButton,MethodMouse.midButton,MethodMouse.rightButton,MethodMouse.time,MethodMouse.clicked_name,MethodMouse.started,MethodMouse.stopped,clickedSound.started,clickedSound.stopped,retType,retIMG,retIMG.started,retIMG.stopped,sound_pop7.started,sound_pop7.stopped,question_text.started,question_text.stopped,retTrials,decisionQ_2.started,decisionQ_2.stopped,first_left.started,first_left.stopped,second_middle.started,second_middle.stopped,third_right.started,third_right.stopped,First.started,First.stopped,Second.started,Second.stopped,Third.started,Third.stopped,Order_Position_Response.x,Order_Position_Response.y,Order_Position_Response.leftButton,Order_Position_Response.midButton,Order_Position_Response.rightButton,Order_Position_Response.clicked_name,Order_Position_Response.started,Order_Position_Response.stopped,BlockBreak.started,BlockBreak.stopped,text_4.started,text_4.stopped,start2.keys,start2.started,start2.stopped,participant,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,,,,,,,,,37.838846200029366,None,MLR,images/OBJ_60.png,images/OBJ_135.png,images/OBJ_146.png,38.729453600011766,40.2322545000352,40.73165169998538,42.23136540001724,42.73110950004775,None,38.73280113004148,None,40.73214681004174,None,42.731107910047285,None,44.231137500028126,None,same,None,1,45.873833600082435,47.379722199984826,47.86343610007316,49.36292520002462,49.8623646000633,None,45.88092699996196,None,47.86300970998127,None,49.86282551009208,None,51.36192900000606,None,1,['leftCL'],52.36168380000163,None,52.36168380000163,None,52.36168380000163,None,52.36168380000163,None,52.36168380000163,None,-0.2421875,-0.3701171875,1,0,0,12.759818900027312,leftCL,0.013294109841808677,None,65.12459681008477,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121212,2022-10-27_18h44.23.376,exp,2021.1.4,60.028945954522825,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.326249010046,None,old,images/OBJ_146.png,65.88332050002646,None,65.89150946994778,None,67.39101740007754,None,1,68.39028520009015,None,68.39028520009015,None,68.39028520009015,None,68.39028520009015,None,68.39028520009015,None,68.39028520009015,None,68.39028520009015,None,-0.005859375,-0.166015625,1,0,0,second_middle,0.01634621003177017,None,,,,,,,,121212,2022-10-27_18h44.23.376,exp,2021.1.4,60.028945954522825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.82608480006456,None,None,None,None,None,None,121212,2022-10-27_18h44.23.376,exp,2021.1.4,60.028945954522825,
,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.97403341007885,None,old,images/OBJ_60.png,177.57619420008268,None,177.5753470499767,None,179.09155500005,None,2,180.09122800000478,None,180.09122800000478,None,180.09122800000478,None,180.09122800000478,None,180.09122800000478,None,180.09122800000478,None,180.09122800000478,None,0.01953125,-0.16015625,1,0,0,second_middle,0.016304909950122237,None,,,,,,,,121212,2022-10-27_18h44.23.376,exp,2021.1.4,60.028945954522825,
,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.72297571005765,None,old,images/OBJ_135.png,182.71006800001487,None,182.7071626499528,None,184.22340560005978,None,3,185.22306280001067,None,185.22306280001067,None,185.22306280001067,None,185.22306280001067,None,185.22306280001067,None,185.22306280001067,None,185.22306280001067,None,0.01171875,-0.2998046875,1,0,0,third_right,0.016380610060878098,None,,,,,,,,121212,2022-10-27_18h44.23.376,exp,2021.1.4,60.028945954522825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
