EncodingTrials.thisRepN,EncodingTrials.thisTrialN,EncodingTrials.thisN,EncodingTrials.thisIndex,RetrievalTrials.thisRepN,RetrievalTrials.thisTrialN,RetrievalTrials.thisN,RetrievalTrials.thisIndex,EncodingBlock2.thisRepN,EncodingBlock2.thisTrialN,EncodingBlock2.thisN,EncodingBlock2.thisIndex,Instructions.started,Instructions.stopped,Trial_Order,triplet1,triplet2,triplet3,Triplet1.started,Triplet1.stopped,Triplet2.started,Triplet2.stopped,Triplet3.started,Triplet3.stopped,sound_pop.started,sound_pop.stopped,sound_pop2.started,sound_pop2.stopped,sound_pop3.started,sound_pop3.stopped,Mask.started,Mask.stopped,encodingType,nextTrial,encodingTrials,img1.started,img1.stopped,img2.started,img2.stopped,img3.started,img3.stopped,sound_pop4.started,sound_pop4.stopped,sound_pop5.started,sound_pop5.stopped,sound_pop6.started,sound_pop6.stopped,text_2.started,text_2.stopped,methodCheck,Method Clicked,text.started,text.stopped,sameText.started,sameText.stopped,diffText.started,diffText.stopped,leftCL.started,leftCL.stopped,rightCL.started,rightCL.stopped,MethodMouse.x,MethodMouse.y,MethodMouse.leftButton,MethodMouse.midButton,MethodMouse.rightButton,MethodMouse.time,MethodMouse.clicked_name,MethodMouse.started,MethodMouse.stopped,clickedSound.started,clickedSound.stopped,retType,retIMG,retIMG.started,retIMG.stopped,sound_pop7.started,sound_pop7.stopped,question_text.started,question_text.stopped,retTrials,decisionQ_2.started,decisionQ_2.stopped,first_left.started,first_left.stopped,second_middle.started,second_middle.stopped,third_right.started,third_right.stopped,First.started,First.stopped,Second.started,Second.stopped,Third.started,Third.stopped,Order_Position_Response.x,Order_Position_Response.y,Order_Position_Response.leftButton,Order_Position_Response.midButton,Order_Position_Response.rightButton,Order_Position_Response.clicked_name,Order_Position_Response.started,Order_Position_Response.stopped,BlockBreak.started,BlockBreak.stopped,text_4.started,text_4.stopped,start2.keys,start2.started,start2.stopped,participant,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,,,,,13.293152699945495,None,LRM,images/OBJ_60.png,images/OBJ_146.png,images/OBJ_63.png,14.3841570999939,15.896749199950136,16.37999749998562,17.879511300008744,18.379351699957624,None,14.39701801999472,None,16.37992813999299,None,18.37983954001684,None,19.878927299985662,None,same,None,1,21.503054599976167,23.011876599979587,23.49452890001703,24.99409629998263,25.493982199928723,None,21.511673459992746,None,23.494538040040062,None,25.493956340034494,None,26.99356249999255,None,1,['leftCL'],27.993291900027543,None,27.993291900027543,None,27.993291900027543,None,27.993291900027543,None,27.993291900027543,None,-0.224609375,-0.21875,1,0,0,1.479836499900557,leftCL,0.013261940097436309,None,29.47616154004354,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,2022-11-02_16h28.01.921,exp,2021.1.4,59.9128148635683,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.97489923997782,None,old,images/OBJ_63.png,30.235926099936478,None,30.242487979982982,None,31.74216369993519,None,1,32.742386500001885,None,32.742386500001885,None,32.742386500001885,None,32.742386500001885,None,32.742386500001885,None,32.742386500001885,None,32.742386500001885,None,-0.0546875,0.0986328125,1,0,0,first_left,0.0163702400168404,None,,,,,,,,213,2022-11-02_16h28.01.921,exp,2021.1.4,59.9128148635683,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.474701400031336,None,None,None,None,None,None,213,2022-11-02_16h28.01.921,exp,2021.1.4,59.9128148635683,
