EncodingTrials.thisRepN,EncodingTrials.thisTrialN,EncodingTrials.thisN,EncodingTrials.thisIndex,RetrievalTrials.thisRepN,RetrievalTrials.thisTrialN,RetrievalTrials.thisN,RetrievalTrials.thisIndex,Instructions.started,Instructions.stopped,Trial_Order,triplet1,triplet2,triplet3,Triplet1.started,Triplet1.stopped,Triplet2.started,Triplet2.stopped,Triplet3.started,Triplet3.stopped,sound_pop.started,sound_pop.stopped,sound_pop2.started,sound_pop2.stopped,sound_pop3.started,sound_pop3.stopped,Mask.started,Mask.stopped,encodingType,nextTrial,encodingTrials,img1.started,img1.stopped,img2.started,img2.stopped,img3.started,img3.stopped,sound_pop4.started,sound_pop4.stopped,sound_pop5.started,sound_pop5.stopped,sound_pop6.started,sound_pop6.stopped,text_2.started,text_2.stopped,methodCheck,Method Clicked,text.started,text.stopped,sameText.started,sameText.stopped,diffText.started,diffText.stopped,leftCL.started,leftCL.stopped,rightCL.started,rightCL.stopped,MethodMouse.x,MethodMouse.y,MethodMouse.leftButton,MethodMouse.midButton,MethodMouse.rightButton,MethodMouse.time,MethodMouse.clicked_name,MethodMouse.started,MethodMouse.stopped,clickedSound.started,clickedSound.stopped,retType,retIMG,retIMG.started,retIMG.stopped,sound_pop7.started,sound_pop7.stopped,question_text.started,question_text.stopped,retTrials,decisionQ_2.started,decisionQ_2.stopped,first_left.started,first_left.stopped,second_middle.started,second_middle.stopped,third_right.started,third_right.stopped,First.started,First.stopped,Second.started,Second.stopped,Third.started,Third.stopped,Order_Position_Response.x,Order_Position_Response.y,Order_Position_Response.leftButton,Order_Position_Response.midButton,Order_Position_Response.rightButton,Order_Position_Response.clicked_name,Order_Position_Response.started,Order_Position_Response.stopped,participant,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,57.13752569956705,None,RML,images/OBJ_44.png,images/OBJ_104.png,images/OBJ_19.png,60.31103859981522,61.81968359975144,62.30288289999589,63.80243339994922,64.30229089967906,None,60.32019362989813,None,62.302930829767135,None,64.30229502981528,None,65.80188869964331,None,diff,LMR,1,67.44516739994287,68.95096469996497,69.43413869990036,70.9336988995783,71.43356169993058,None,67.45130239985883,None,69.43413032982498,None,71.43360122963786,None,72.9331359998323,None,0,['leftCL'],73.93283539963886,None,73.93283539963886,None,73.93283539963886,None,73.93283539963886,None,73.93283539963886,None,-0.2822265625,-0.25,1,0,0,2.177423399873078,leftCL,0.011049029882997274,None,76.11557782972231,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022_Mar_10_1253,exp,2021.1.4,60.02934234233729,
1,0,1,0,,,,,,,RML,images/OBJ_4.png,images/OBJ_158.png,images/OBJ_160.png,76.66868839971721,78.18162769963965,78.66481719957665,80.16439149994403,80.66424709977582,None,76.66545992000029,None,78.66483033001423,None,80.66426012963056,None,82.16378079960123,None,same,LMR,2,83.70842429995537,85.21290349960327,85.6961112995632,87.19566089985892,87.69554979959503,None,83.71321781985462,None,85.69610702963546,None,87.69553982997313,None,89.19510829960927,None,1,['leftCL'],90.19483289960772,None,90.19483289960772,None,90.19483289960772,None,90.19483289960772,None,90.19483289960772,None,-0.1865234375,-0.2080078125,1,0,0,2.181675700005144,leftCL,0.015425330027937889,None,92.37752392999828,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022_Mar_10_1253,exp,2021.1.4,60.02934234233729,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.97646332969889,None,old,images/OBJ_158.png,92.91699279984459,None,92.92739461995662,None,94.42693889979273,None,1,95.42662009969354,None,95.42662009969354,None,95.42662009969354,None,95.42662009969354,None,95.42662009969354,None,95.42662009969354,None,95.42662009969354,None,-0.0126953125,-0.150390625,1,0,0,second_middle,0.014885629992932081,None,,2022_Mar_10_1253,exp,2021.1.4,60.02934234233729,
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.75872482983395,None,old,images/OBJ_4.png,96.48651059996337,None,96.4929741596803,None,97.99257079977542,None,2,98.99228239990771,None,98.99228239990771,None,98.99228239990771,None,98.99228239990771,None,98.99228239990771,None,98.99228239990771,None,98.99228239990771,None,-0.00390625,0.0517578125,1,0,0,first_left,0.015341429971158504,None,,2022_Mar_10_1253,exp,2021.1.4,60.02934234233729,
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.27436552960425,None,old,images/OBJ_160.png,100.2688183998689,None,100.27526855971664,None,101.7748024999164,None,3,102.77451529959217,None,102.77451529959217,None,102.77451529959217,None,102.77451529959217,None,102.77451529959217,None,102.77451529959217,None,102.77451529959217,None,0.0244140625,-0.2685546875,1,0,0,third_right,0.015098229981958866,None,,2022_Mar_10_1253,exp,2021.1.4,60.02934234233729,
