EncodingTrials.thisRepN,EncodingTrials.thisTrialN,EncodingTrials.thisN,EncodingTrials.thisIndex,RetrievalTrials.thisRepN,RetrievalTrials.thisTrialN,RetrievalTrials.thisN,RetrievalTrials.thisIndex,EncodingBlock2.thisRepN,EncodingBlock2.thisTrialN,EncodingBlock2.thisN,EncodingBlock2.thisIndex,Instructions.started,Instructions.stopped,fixation.started,fixation.stopped,Trial_Order,triplet1,triplet2,triplet3,Triplet1.started,Triplet1.stopped,Triplet2.started,Triplet2.stopped,Triplet3.started,Triplet3.stopped,sound_pop.started,sound_pop.stopped,sound_pop2.started,sound_pop2.stopped,sound_pop3.started,sound_pop3.stopped,Mask.started,Mask.stopped,encodingType,nextTrial,encodingTrials,img1.started,img1.stopped,img2.started,img2.stopped,img3.started,img3.stopped,sound_pop4.started,sound_pop4.stopped,sound_pop5.started,sound_pop5.stopped,sound_pop6.started,sound_pop6.stopped,text_2.started,text_2.stopped,methodCheck,Method Clicked,text.started,text.stopped,sameText.started,sameText.stopped,diffText.started,diffText.stopped,leftCL.started,leftCL.stopped,rightCL.started,rightCL.stopped,MethodMouse.x,MethodMouse.y,MethodMouse.leftButton,MethodMouse.midButton,MethodMouse.rightButton,MethodMouse.time,MethodMouse.clicked_name,MethodMouse.started,MethodMouse.stopped,clickedSound.started,clickedSound.stopped,retType,retIMG,retIMG.started,retIMG.stopped,sound_pop7.started,sound_pop7.stopped,question_text.started,question_text.stopped,retTrials,decisionQ_2.started,decisionQ_2.stopped,first_left.started,first_left.stopped,second_middle.started,second_middle.stopped,third_right.started,third_right.stopped,First.started,First.stopped,Second.started,Second.stopped,Third.started,Third.stopped,Order_Position_Response.x,Order_Position_Response.y,Order_Position_Response.leftButton,Order_Position_Response.midButton,Order_Position_Response.rightButton,Order_Position_Response.clicked_name,Order_Position_Response.started,Order_Position_Response.stopped,BlockBreak.started,BlockBreak.stopped,text_4.started,text_4.stopped,start2.keys,start2.rt,start2.started,start2.stopped,participant,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,,,,,22.242559600039385,None,23.369177300017327,None,MLR,images/OBJ_209.png,images/OBJ_9.png,images/OBJ_145.png,25.234964499948546,26.740933699999005,27.22408249997534,28.723670299979858,29.223994500003755,None,25.240823479986286,None,27.224038859957364,None,29.2239911599434,None,30.723103999975137,None,same,None,1,32.349725599982776,33.856020399951376,34.33864279999398,35.83825340005569,36.33804159995634,None,32.35566433995263,None,34.33863386000739,None,36.338431359978856,None,37.83766179997474,None,1,['leftCL'],38.837860899977386,None,38.837860899977386,None,38.837860899977386,None,38.837860899977386,None,38.837860899977386,None,-0.158203125,-0.306640625,1,0,0,0.29692779993638396,leftCL,0.013270059949718416,None,39.13778435998829,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pg_1001,2023-07-26_11h50.17.494,exp,2021.1.4,60.01604827377226,
1,0,1,0,,,,,,,,,,,39.88463840004988,None,MLR,images/OBJ_107.png,images/OBJ_37.png,images/OBJ_123.png,41.67564200004563,43.18611739994958,43.66978780005593,45.16888090001885,45.66871780005749,None,41.68610723990714,None,43.66928975995397,None,45.668651059980036,None,47.168291199952364,None,same,None,2,48.71315980004147,50.2173388999654,50.701066500041634,52.20065070001874,52.70048790005967,None,48.71759294001385,None,50.70106215997366,None,52.700001260044516,None,54.19958320003934,None,1,['leftCL'],55.19927019998431,None,55.19927019998431,None,55.19927019998431,None,55.19927019998431,None,55.19927019998431,None,-0.15234375,-0.2763671875,1,0,0,0.5833044999744743,leftCL,0.016384359914809465,None,55.78246426001424,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pg_1001,2023-07-26_11h50.17.494,exp,2021.1.4,60.01604827377226,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.77917966003297,None,old,images/OBJ_209.png,56.573469900060445,None,56.58227683998411,None,58.08184819994494,None,1,59.08148359996267,None,60.04787460004445,None,60.04787460004445,None,60.04787460004445,None,60.04787460004445,None,60.04787460004445,None,60.04787460004445,None,0.0322265625,0.0546875,1,0,0,first_left,0.9991062599001452,None,,,,,,,,,pg_1001,2023-07-26_11h50.17.494,exp,2021.1.4,60.01604827377226,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.28357580001466,None,None,None,space,50.23765290004667,None,None,pg_1001,2023-07-26_11h50.17.494,exp,2021.1.4,60.01604827377226,
,,,,,,,,,,,,,,72.491165000014,None,RLM,images/OBJ_131.png,images/OBJ_77.png,images/OBJ_11.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
