EncodingTrials.thisRepN,EncodingTrials.thisTrialN,EncodingTrials.thisN,EncodingTrials.thisIndex,RetrievalTrials.thisRepN,RetrievalTrials.thisTrialN,RetrievalTrials.thisN,RetrievalTrials.thisIndex,Instructions.started,Instructions.stopped,fixation.started,fixation.stopped,trialOrder,triplet1,triplet2,triplet3,Triplet1.started,Triplet1.stopped,Triplet2.started,Triplet2.stopped,Triplet3.started,Triplet3.stopped,sound_pop.started,sound_pop.stopped,sound_pop2.started,sound_pop2.stopped,sound_pop3.started,sound_pop3.stopped,Mask.started,Mask.stopped,encodingType,nextTrial,img1.started,img1.stopped,img2.started,img2.stopped,img3.started,img3.stopped,sound_pop4.started,sound_pop4.stopped,sound_pop5.started,sound_pop5.stopped,sound_pop6.started,sound_pop6.stopped,text_2.started,text_2.stopped,methodCheck,Method Clicked,text.started,text.stopped,sameText.started,sameText.stopped,diffText.started,diffText.stopped,leftCL.started,leftCL.stopped,rightCL.started,rightCL.stopped,MethodMouse.x,MethodMouse.y,MethodMouse.leftButton,MethodMouse.midButton,MethodMouse.rightButton,MethodMouse.time,MethodMouse.clicked_name,MethodMouse.started,MethodMouse.stopped,clickedSound.started,clickedSound.stopped,encodingTrials,retType,retIMG.started,retIMG.stopped,sound_pop7.started,sound_pop7.stopped,question_text.started,question_text.stopped,retTrials,decisionQ_2.started,decisionQ_2.stopped,first_left.started,first_left.stopped,second_middle.started,second_middle.stopped,third_right.started,third_right.stopped,First.started,First.stopped,Second.started,Second.stopped,Third.started,Third.stopped,Order_Position_Response.x,Order_Position_Response.y,Order_Position_Response.leftButton,Order_Position_Response.midButton,Order_Position_Response.rightButton,Order_Position_Response.clicked_name,Order_Position_Response.started,Order_Position_Response.stopped,retrievalTrials,retIMG,participant,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,18.08731179998722,None,18.715468399925157,None,RML,images/OBJ_208.png,images/OBJ_187.png,images/OBJ_84.png,20.579620699980296,22.081052799941972,22.580946099944413,24.080863800016232,24.580340999993496,None,20.581904489756564,None,22.58087312995922,None,24.580836229911075,None,26.079896799987182,None,diff,RLM,27.719694299972616,29.229463699972257,29.71212999999989,31.211760299978778,31.711608699988574,None,27.72955889988225,None,29.71258852998726,None,31.711779129994103,None,33.211152100004256,None,0,['leftCL'],34.21088949998375,None,34.21088949998375,None,34.21088949998375,None,34.21088949998375,None,34.21088949998375,None,-0.1083984375,-0.3251953125,1,0,0,1.1460052999900654,leftCL,0.013083630008623004,None,35.36057003000751,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BS_1001,2023-09-20_12h36.07.221,exp,2021.1.4,60.13992154270925,
1,0,1,0,,,,,,,36.08906119992025,None,RML,images/OBJ_91.png,images/OBJ_98.png,images/OBJ_41.png,37.86583299993072,39.37650379992556,39.85972589999437,41.35879610001575,41.85868760000449,None,37.87676943987608,None,39.8597100299783,None,41.85906292994041,None,43.35818879993167,None,same,RLM,44.90246020001359,46.4073011999717,46.8905020999955,48.39048299996648,48.8899359999923,None,44.90775531989056,None,46.89054922999348,None,48.88993822999764,None,50.38949740002863,None,1,['leftCL'],51.389205800020136,None,51.389205800020136,None,51.389205800020136,None,51.389205800020136,None,51.389205800020136,None,-0.28125,-0.2958984375,1,0,0,0.2995399999199435,leftCL,0.01641493011265993,None,51.68914982997812,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BS_1001,2023-09-20_12h36.07.221,exp,2021.1.4,60.13992154270925,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.23782682996243,None,2,old,52.47138859995175,None,52.47255533977877,None,53.97182520001661,None,1,54.97154599998612,None,55.93790030002128,None,55.93790030002128,None,55.93790030002128,None,55.93790030002128,None,55.93790030002128,None,55.93790030002128,None,-0.03515625,-0.138671875,1,0,0,second_middle,0.9990586302010342,None,,,BS_1001,2023-09-20_12h36.07.221,exp,2021.1.4,60.13992154270925,
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.98648302997462,None,,old,56.98413230001461,None,56.98897797982208,None,58.48715539998375,None,2,59.486892199958675,None,60.45322779996786,None,60.45322779996786,None,60.45322779996786,None,60.45322779996786,None,60.45322779996786,None,60.45322779996786,None,-0.037109375,0.0380859375,1,0,0,first_left,0.9991315300576389,None,,,BS_1001,2023-09-20_12h36.07.221,exp,2021.1.4,60.13992154270925,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,images/OBJ_41.png,,,,,,
