EncodingTrials.thisRepN,EncodingTrials.thisTrialN,EncodingTrials.thisN,EncodingTrials.thisIndex,RetrievalTrials.thisRepN,RetrievalTrials.thisTrialN,RetrievalTrials.thisN,RetrievalTrials.thisIndex,Instructions.started,Instructions.stopped,Trial_Order,triplet1,triplet2,triplet3,Triplet1.started,Triplet1.stopped,Triplet2.started,Triplet2.stopped,Triplet3.started,Triplet3.stopped,sound_pop.started,sound_pop.stopped,sound_pop2.started,sound_pop2.stopped,sound_pop3.started,sound_pop3.stopped,Mask.started,Mask.stopped,encodingType,nextTrial,encodingTrials,img1.started,img1.stopped,img2.started,img2.stopped,img3.started,img3.stopped,sound_pop4.started,sound_pop4.stopped,sound_pop5.started,sound_pop5.stopped,sound_pop6.started,sound_pop6.stopped,text_2.started,text_2.stopped,methodCheck,Method Clicked,text.started,text.stopped,sameText.started,sameText.stopped,diffText.started,diffText.stopped,leftCL.started,leftCL.stopped,rightCL.started,rightCL.stopped,MethodMouse.x,MethodMouse.y,MethodMouse.leftButton,MethodMouse.midButton,MethodMouse.rightButton,MethodMouse.time,MethodMouse.clicked_name,MethodMouse.started,MethodMouse.stopped,clickedSound.started,clickedSound.stopped,retType,retIMG,retIMG.started,retIMG.stopped,sound_pop7.started,sound_pop7.stopped,question_text.started,question_text.stopped,retTrials,decisionQ_2.started,decisionQ_2.stopped,first_left.started,first_left.stopped,second_middle.started,second_middle.stopped,third_right.started,third_right.stopped,First.started,First.stopped,Second.started,Second.stopped,Third.started,Third.stopped,Order_Position_Response.x,Order_Position_Response.y,Order_Position_Response.leftButton,Order_Position_Response.midButton,Order_Position_Response.rightButton,Order_Position_Response.clicked_name,Order_Position_Response.started,Order_Position_Response.stopped,slider.response,slider.rt,slider.started,slider.stopped,participant,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,8.91817540000011,None,RML,images/OBJ_91.png,images/OBJ_202.png,images/OBJ_97.png,11.582609000000048,13.08219750000012,13.5653456,15.064969400000109,15.564766500000133,None,11.565981420000048,None,13.565340979999997,None,15.56475408000008,None,17.064366600000085,None,diff,RLM,1,18.6972059000002,20.19675510000002,20.696598500000164,22.19618460000015,22.69603210000014,None,18.69710662000009,None,20.6966228800002,None,22.69603387999998,None,24.19561180000005,None,0,['leftCL'],25.195318600000064,None,25.195318600000064,None,25.195318600000064,None,25.195318600000064,None,25.195318600000064,None,-0.208984375,-0.2109375,1,0,0,1.2625201000000743,leftCL,0.012578380000149991,None,26.46161888000008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77777,2022_Jul_13_1349,exp,2021.1.4,60.01219447795809,
1,0,1,0,,,,,,,RLM,images/OBJ_165.png,images/OBJ_75.png,images/OBJ_144.png,27.011469700000134,28.511021800000208,28.994189800000186,30.493779500000073,30.99364340000011,None,27.011508020000154,None,28.994105180000155,None,30.99368988000017,None,32.49320290000014,None,same,RLM,2,34.0427622000002,35.54232830000001,36.02551050000011,37.52508580000017,38.02492849999999,None,34.026083140000146,None,36.02551178000001,None,38.02491028000011,None,39.52439939999999,None,1,['leftCL'],40.52418970000008,None,40.52418970000008,None,40.52418970000008,None,40.52418970000008,None,40.52418970000008,None,-0.203125,-0.2880859375,1,0,0,0.7978640999999698,leftCL,0.014649480000116455,None,41.32398928,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77777,2022_Jul_13_1349,exp,2021.1.4,60.01219447795809,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.67270608000015,None,old,images/OBJ_144.png,41.8740236000001,None,41.87383531999999,None,43.37336440000013,None,1,44.37309240000013,None,44.37309240000013,None,44.37309240000013,None,44.37309240000013,None,44.37309240000013,None,44.37309240000013,None,44.37309240000013,None,-0.009765625,-0.12890625,1,0,0,second_middle,0.014284180000004199,None,None,None,44.37309240000013,None,77777,2022_Jul_13_1349,exp,2021.1.4,60.01219447795809,
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.97179017999999,None,old,images/OBJ_165.png,46.18924690000017,None,46.17258428000016,None,47.68879800000013,None,2,48.688520600000174,None,48.688520600000174,None,48.688520600000174,None,48.688520600000174,None,48.688520600000174,None,48.688520600000174,None,48.688520600000174,None,0.0126953125,-0.3427734375,1,0,0,third_right,0.014785380000148507,None,None,None,48.688520600000174,None,77777,2022_Jul_13_1349,exp,2021.1.4,60.01219447795809,
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.58737628000019,None,old,images/OBJ_75.png,49.488301800000045,None,49.48829036000011,None,50.98785050000015,None,3,51.98756920000005,None,51.98756920000005,None,51.98756920000005,None,51.98756920000005,None,51.98756920000005,None,51.98756920000005,None,51.98756920000005,None,-0.0498046875,0.1044921875,1,0,0,first_left,0.015043680000189852,None,None,None,51.98756920000005,None,77777,2022_Jul_13_1349,exp,2021.1.4,60.01219447795809,
