EncodingTrials.thisRepN,EncodingTrials.thisTrialN,EncodingTrials.thisN,EncodingTrials.thisIndex,RetrievalTrials.thisRepN,RetrievalTrials.thisTrialN,RetrievalTrials.thisN,RetrievalTrials.thisIndex,EncodingBlock2.thisRepN,EncodingBlock2.thisTrialN,EncodingBlock2.thisN,EncodingBlock2.thisIndex,RetrievalBlock2.thisRepN,RetrievalBlock2.thisTrialN,RetrievalBlock2.thisN,RetrievalBlock2.thisIndex,Instructions.started,Instructions.stopped,fixation.started,fixation.stopped,trialOrder,triplet1,triplet2,triplet3,Triplet1.started,Triplet1.stopped,Triplet2.started,Triplet2.stopped,Triplet3.started,Triplet3.stopped,sound_pop.started,sound_pop.stopped,sound_pop2.started,sound_pop2.stopped,sound_pop3.started,sound_pop3.stopped,Mask.started,Mask.stopped,encodingType,nextTrial,img1.started,img1.stopped,img2.started,img2.stopped,img3.started,img3.stopped,sound_pop4.started,sound_pop4.stopped,sound_pop5.started,sound_pop5.stopped,sound_pop6.started,sound_pop6.stopped,text_2.started,text_2.stopped,methodCheck,Method Clicked,text.started,text.stopped,sameText.started,sameText.stopped,diffText.started,diffText.stopped,leftCL.started,leftCL.stopped,rightCL.started,rightCL.stopped,MethodMouse.x,MethodMouse.y,MethodMouse.leftButton,MethodMouse.midButton,MethodMouse.rightButton,MethodMouse.time,MethodMouse.clicked_name,MethodMouse.started,MethodMouse.stopped,clickedSound.started,clickedSound.stopped,encodingTrials,retType,retIMG.started,retIMG.stopped,sound_pop7.started,sound_pop7.stopped,question_text.started,question_text.stopped,retTrials,decisionQ_2.started,decisionQ_2.stopped,first_left.started,first_left.stopped,second_middle.started,second_middle.stopped,third_right.started,third_right.stopped,First.started,First.stopped,Second.started,Second.stopped,Third.started,Third.stopped,Order_Position_Response.x,Order_Position_Response.y,Order_Position_Response.leftButton,Order_Position_Response.midButton,Order_Position_Response.rightButton,Order_Position_Response.clicked_name,Order_Position_Response.started,Order_Position_Response.stopped,retrievalTrials,retIMG,BlockBreak.started,BlockBreak.stopped,text_4.started,text_4.stopped,start2.keys,start2.rt,start2.started,start2.stopped,Trial_Order,participant,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,,,,,,,,,13.598867899971083,None,13.83147760014981,None,LRM,images/OBJ_173.png,images/OBJ_103.png,images/OBJ_205.png,15.480422200169414,16.99045450007543,17.474160799989477,18.97377000004053,19.473101100185886,None,15.4909385999199,None,17.474157509976067,None,19.473045510123484,None,20.973120900103822,None,same,None,22.61068080016412,24.12148050009273,24.604743600124493,26.104307900182903,26.604112500092015,None,22.622075099963695,None,24.604723010095768,None,26.60414561012294,None,28.103697000071406,None,1,['leftCL'],29.10344019997865,None,29.10344019997865,None,29.10344019997865,None,29.10344019997865,None,29.10344019997865,None,-0.123046875,-0.236328125,1,0,0,0.5140743001829833,leftCL,0.013098710216581821,None,29.619911310146563,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BA_1005,2023-09-25_09h39.07.204,exp,2021.1.4,60.11237407400941,
1,0,1,0,,,,,,,,,,,,,,,30.348005200037733,None,MRL,images/OBJ_146.png,images/OBJ_6.png,images/OBJ_203.png,31.89524059998803,33.402172800153494,33.885357700055465,35.3849711001385,35.884757600026205,None,31.902594540035352,None,33.885338410153054,None,35.88480790995527,None,37.38434760016389,None,same,None,38.922249200055376,40.433455100050196,40.91661010007374,42.416210300056264,42.91608410002664,None,38.93373143998906,None,40.9166819100501,None,42.9160346101271,None,44.41561030014418,None,1,['leftCL'],45.41530090011656,None,45.41530090011656,None,45.41530090011656,None,45.41530090011656,None,45.41530090011656,None,-0.2216796875,-0.33203125,1,0,0,0.29997460008598864,leftCL,0.01633881009183824,None,45.71521591010969,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BA_1005,2023-09-25_09h39.07.204,exp,2021.1.4,60.11237407400941,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.563821710064076,None,2,old,46.50259799999185,None,46.49835607968271,None,48.014563400065526,None,1,49.014283100143075,None,49.99732630001381,None,49.99732630001381,None,49.99732630001381,None,49.99732630001381,None,49.99732630001381,None,49.99732630001381,None,0.0,0.0556640625,1,0,0,first_left,1.0156055097468197,None,,,,,,,,,,,,BA_1005,2023-09-25_09h39.07.204,exp,2021.1.4,60.11237407400941,
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.578443310107104,None,,old,51.314817800186574,None,51.31360895978287,None,52.829864700092,None,2,53.829540700186044,None,54.79592570010573,None,54.79592570010573,None,54.79592570010573,None,54.79592570010573,None,54.79592570010573,None,54.79592570010573,None,-0.0009765625,0.05078125,1,0,0,first_left,0.9990548102650791,None,,,,,,,,,,,,BA_1005,2023-09-25_09h39.07.204,exp,2021.1.4,60.11237407400941,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,images/OBJ_146.png,58.08912540017627,None,None,None,space,45.708164599956945,None,None,,BA_1005,2023-09-25_09h39.07.204,exp,2021.1.4,60.11237407400941,
,,,,,,,,0,0,0,0,,,,,,,59.31151010002941,None,,images/OBJ_64.png,images/OBJ_12.png,images/OBJ_89.png,60.84743810002692,62.36039869999513,62.843588600168005,64.34313370008022,64.84299120004289,None,60.844187530106865,None,62.84362811001483,None,64.84298831003252,None,66.34256090014242,None,same,None,67.87278430000879,69.37498710001819,69.87481250008568,71.3743923001457,71.87426740000956,None,67.87523432995658,None,69.87486741004977,None,71.87428681005258,None,73.37388400011696,None,1,['leftCL'],74.37358140014112,None,74.37358140014112,None,74.37358140014112,None,74.37358140014112,None,74.37358140014112,None,-0.119140625,-0.298828125,1,0,0,0.333280400140211,leftCL,0.01623320998623967,None,74.70677400997374,None,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MLR,BA_1005,2023-09-25_09h39.07.204,exp,2021.1.4,60.11237407400941,
,,,,,,,,1,0,1,0,,,,,,,75.44049339997582,None,,images/OBJ_116.png,images/OBJ_110.png,images/OBJ_147.png,76.98327610013075,78.48930380004458,78.97250090003945,80.47182149998844,80.97163680009544,None,76.98949024011381,None,78.97225111012813,None,80.971681210096,None,82.47121400013566,None,diff,RLM,84.01162390015088,85.5207672000397,86.0039966001641,87.50329350004904,88.00292480015196,None,84.02054424001835,None,86.00346300995443,None,88.00295171013568,None,89.50279080006294,None,1,['rightCL'],90.50221130019054,None,90.50221130019054,None,90.50221130019054,None,90.50221130019054,None,90.50221130019054,None,0.181640625,-0.3486328125,1,0,0,0.31670570001006126,rightCL,0.016341109992936254,None,90.81878511013929,None,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LMR,BA_1005,2023-09-25_09h39.07.204,exp,2021.1.4,60.11237407400941,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.1338679100154,None,4,old,92.04557870002463,None,92.05198124924209,None,93.55158570013009,None,3,94.5513224999886,None,95.53412130009383,None,95.53412130009383,None,95.53412130009383,None,95.53412130009383,None,95.53412130009383,None,95.53412130009383,None,-0.021484375,-0.0849609375,1,0,0,second_middle,1.015455009881407,None,,images/OBJ_89.png,,,,,,,,,,BA_1005,2023-09-25_09h39.07.204,exp,2021.1.4,60.11237407400941,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
