EncodingTrials.thisRepN,EncodingTrials.thisTrialN,EncodingTrials.thisN,EncodingTrials.thisIndex,RetrievalTrials.thisRepN,RetrievalTrials.thisTrialN,RetrievalTrials.thisN,RetrievalTrials.thisIndex,Instructions.started,Instructions.stopped,Trial_Order,triplet1,triplet2,triplet3,Triplet1.started,Triplet1.stopped,Triplet2.started,Triplet2.stopped,Triplet3.started,Triplet3.stopped,sound_pop.started,sound_pop.stopped,sound_pop2.started,sound_pop2.stopped,sound_pop3.started,sound_pop3.stopped,Mask.started,Mask.stopped,encodingType,nextTrial,encodingTrials,img1.started,img1.stopped,img2.started,img2.stopped,img3.started,img3.stopped,sound_pop4.started,sound_pop4.stopped,sound_pop5.started,sound_pop5.stopped,sound_pop6.started,sound_pop6.stopped,text_2.started,text_2.stopped,methodCheck,Method Clicked,text.started,text.stopped,sameText.started,sameText.stopped,diffText.started,diffText.stopped,leftCL.started,leftCL.stopped,rightCL.started,rightCL.stopped,MethodMouse.x,MethodMouse.y,MethodMouse.leftButton,MethodMouse.midButton,MethodMouse.rightButton,MethodMouse.time,MethodMouse.clicked_name,MethodMouse.started,MethodMouse.stopped,clickedSound.started,clickedSound.stopped,retType,retIMG,retIMG.started,retIMG.stopped,sound_pop7.started,sound_pop7.stopped,question_text.started,question_text.stopped,retTrials,decisionQ_2.started,decisionQ_2.stopped,first_left.started,first_left.stopped,second_middle.started,second_middle.stopped,third_right.started,third_right.stopped,First.started,First.stopped,Second.started,Second.stopped,Third.started,Third.stopped,Order_Position_Response.x,Order_Position_Response.y,Order_Position_Response.leftButton,Order_Position_Response.midButton,Order_Position_Response.rightButton,Order_Position_Response.clicked_name,Order_Position_Response.started,Order_Position_Response.stopped,participant,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,8.137615799991181,None,LMR,images/OBJ_173.png,images/OBJ_199.png,images/OBJ_186.png,10.85008299999754,12.362626599991927,12.845837999993819,14.345401799990213,14.845251599996118,None,10.846666289991118,None,12.845843309999328,None,14.845283409999684,None,16.34480989999429,None,same,None,1,17.972849599987967,19.477226399991196,19.960426599995117,21.45999309999752,21.959871899991413,None,17.977831089988467,None,19.96049370999099,None,21.959887709989562,None,23.459729499998502,None,1,['leftCL'],24.4591747999948,None,24.4591747999948,None,24.4591747999948,None,24.4591747999948,None,24.4591747999948,None,-0.10058594,-0.2919922,1,0,0,0.3302888000034727,leftCL,0.01337550999596715,None,24.79243470998772,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-29_12h43.49.726,exp,2021.1.4,60.12686768739671,
1,0,1,0,,,,,,,RLM,images/OBJ_106.png,images/OBJ_45.png,images/OBJ_113.png,25.344752399993013,26.858402499987278,27.34164709999459,28.841137899988098,29.341024199995445,None,25.3423127399903,None,27.341617909999332,None,29.34106560999935,None,30.840580199990654,None,diff,LMR,2,32.385700799990445,33.88974089999101,34.37290849999408,35.872467599998345,36.388976999995066,None,32.390104439985585,None,34.37299530999444,None,36.38899250999093,None,37.888960699987365,None,1,['rightCL'],38.88826569999219,None,38.88826569999219,None,38.88826569999219,None,38.88826569999219,None,38.88826569999219,None,0.14355469,-0.2705078,1,0,0,5.098638199997367,rightCL,0.01645260999794118,None,43.986808610000296,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-29_12h43.49.726,exp,2021.1.4,60.12686768739671,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.90175130999414,None,old,images/OBJ_186.png,44.520429299998796,None,44.52004962998617,None,46.0195098999975,None,1,47.01924569999392,None,47.01924569999392,None,47.01924569999392,None,47.01924569999392,None,47.01924569999392,None,47.01924569999392,None,47.01924569999392,None,-0.03125,-0.34472656,1,0,0,third_right,0.016413209988968447,None,,2022-07-29_12h43.49.726,exp,2021.1.4,60.12686768739671,
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.21745000999071,None,old,images/OBJ_173.png,50.406816799993976,None,50.418326719992905,None,51.917812199986656,None,2,52.91755909999483,None,52.91755909999483,None,52.91755909999483,None,52.91755909999483,None,52.91755909999483,None,52.91755909999483,None,52.91755909999483,None,-0.0078125,-0.08105469,1,0,0,second_middle,0.016453010015538894,None,,2022-07-29_12h43.49.726,exp,2021.1.4,60.12686768739671,
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.5331730099977,None,old,images/OBJ_199.png,53.72402779999538,None,53.73404681999236,None,55.23351769999135,None,3,56.23325349998777,None,56.23325349998777,None,56.23325349998777,None,56.23325349998777,None,56.23325349998777,None,56.23325349998777,None,56.23325349998777,None,0.00390625,0.109375,1,0,0,first_left,0.01646191001054831,None,,2022-07-29_12h43.49.726,exp,2021.1.4,60.12686768739671,
