EncodingTrials.thisRepN,EncodingTrials.thisTrialN,EncodingTrials.thisN,EncodingTrials.thisIndex,RetrievalTrials.thisRepN,RetrievalTrials.thisTrialN,RetrievalTrials.thisN,RetrievalTrials.thisIndex,Instructions.started,Instructions.stopped,Trial_Order,triplet1,triplet2,triplet3,Triplet1.started,Triplet1.stopped,Triplet2.started,Triplet2.stopped,Triplet3.started,Triplet3.stopped,sound_pop.started,sound_pop.stopped,sound_pop2.started,sound_pop2.stopped,sound_pop3.started,sound_pop3.stopped,Mask.started,Mask.stopped,encodingType,nextTrial,encodingTrials,img1.started,img1.stopped,img2.started,img2.stopped,img3.started,img3.stopped,sound_pop4.started,sound_pop4.stopped,sound_pop5.started,sound_pop5.stopped,sound_pop6.started,sound_pop6.stopped,text_2.started,text_2.stopped,methodCheck,Method Clicked,text.started,text.stopped,sameText.started,sameText.stopped,diffText.started,diffText.stopped,leftCL.started,leftCL.stopped,rightCL.started,rightCL.stopped,MethodMouse.x,MethodMouse.y,MethodMouse.leftButton,MethodMouse.midButton,MethodMouse.rightButton,MethodMouse.time,MethodMouse.clicked_name,MethodMouse.started,MethodMouse.stopped,clickedSound.started,clickedSound.stopped,retType,retIMG,retIMG.started,retIMG.stopped,sound_pop7.started,sound_pop7.stopped,question_text.started,question_text.stopped,retTrials,decisionQ_2.started,decisionQ_2.stopped,first_left.started,first_left.stopped,second_middle.started,second_middle.stopped,third_right.started,third_right.stopped,First.started,First.stopped,Second.started,Second.stopped,Third.started,Third.stopped,Order_Position_Response.x,Order_Position_Response.y,Order_Position_Response.leftButton,Order_Position_Response.midButton,Order_Position_Response.rightButton,Order_Position_Response.clicked_name,Order_Position_Response.started,Order_Position_Response.stopped,participant,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,14.584280399998534,None,LMR,images/OBJ_146.png,images/OBJ_72.png,images/OBJ_116.png,16.953035600003204,18.46398680000857,18.94710620000842,20.446740300001693,20.946754000004148,None,16.964373400009936,None,18.947150700008205,None,20.946998299997357,None,22.44696770000155,None,same,None,1,24.09248770000704,25.59544590000587,26.09503979999863,27.59456450000289,28.094443499998306,None,24.095846100001655,None,26.09501559999917,None,28.094439200004853,None,29.594011799999862,None,1,['leftCL'],30.59403979999479,None,30.59403979999479,None,30.59403979999479,None,30.59403979999479,None,30.59403979999479,None,-0.1484375,-0.2841797,1,0,0,1.2303399999946123,leftCL,0.013203800001065247,None,31.827037899997958,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adsas,2022-07-29_13h33.43.406,exp,2021.1.4,60.058004017980636,
1,0,1,0,,,,,,,LRM,images/OBJ_64.png,images/OBJ_71.png,images/OBJ_178.png,32.60381820000475,34.10973300000478,34.59252790000755,36.09210219999659,36.59226140000101,None,32.6101474999974,None,34.59251670000522,None,36.59193240000896,None,38.09250120000797,None,same,None,2,39.64124910000828,41.140625,41.640794399994775,43.14029969999683,43.639867000005324,None,39.641305400001876,None,41.64074460000411,None,43.63993380000029,None,45.139457199999015,None,1,['leftCL'],46.139462300008745,None,46.139462300008745,None,46.139462300008745,None,46.139462300008745,None,46.139462300008745,None,-0.17089844,-0.25195312,1,0,0,0.7665300000080606,leftCL,0.016366000010748394,None,46.905614500002415,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adsas,2022-07-29_13h33.43.406,exp,2021.1.4,60.058004017980636,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.9546741000042,None,old,images/OBJ_64.png,47.43979479999689,None,47.43913990000292,None,48.95502170000691,None,1,49.95473050000146,None,49.95473050000146,None,49.95473050000146,None,49.95473050000146,None,49.95473050000146,None,49.95473050000146,None,49.95473050000146,None,-0.001953125,-0.12207031,1,0,0,second_middle,0.01634159999957774,None,adsas,2022-07-29_13h33.43.406,exp,2021.1.4,60.058004017980636,
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.43714430000837,None,old,images/OBJ_178.png,51.458470300000045,None,51.4543239000006,None,52.97048469999572,None,2,53.97024490000331,None,53.97024490000331,None,53.97024490000331,None,53.97024490000331,None,53.97024490000331,None,53.97024490000331,None,53.97024490000331,None,-0.020507812,0.08886719,1,0,0,first_left,0.01638379998621531,None,adsas,2022-07-29_13h33.43.406,exp,2021.1.4,60.058004017980636,
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.135663600008414,None,old,images/OBJ_72.png,54.94232740000007,None,54.953284299996454,None,56.45279969999683,None,3,57.45296199999575,None,57.45296199999575,None,57.45296199999575,None,57.45296199999575,None,57.45296199999575,None,57.45296199999575,None,57.45296199999575,None,0.030273438,-0.28222656,1,0,0,third_right,0.01639559998875484,None,adsas,2022-07-29_13h33.43.406,exp,2021.1.4,60.058004017980636,
