EncodingTrials.thisRepN,EncodingTrials.thisTrialN,EncodingTrials.thisN,EncodingTrials.thisIndex,RetrievalTrials.thisRepN,RetrievalTrials.thisTrialN,RetrievalTrials.thisN,RetrievalTrials.thisIndex,Instructions.started,Instructions.stopped,Trial_Order,triplet1,triplet2,triplet3,Triplet1.started,Triplet1.stopped,Triplet2.started,Triplet2.stopped,Triplet3.started,Triplet3.stopped,sound_pop.started,sound_pop.stopped,sound_pop2.started,sound_pop2.stopped,sound_pop3.started,sound_pop3.stopped,Mask.started,Mask.stopped,encodingType,nextTrial,encodingTrials,img1.started,img1.stopped,img2.started,img2.stopped,img3.started,img3.stopped,sound_pop4.started,sound_pop4.stopped,sound_pop5.started,sound_pop5.stopped,sound_pop6.started,sound_pop6.stopped,text_2.started,text_2.stopped,methodCheck,Method Clicked,text.started,text.stopped,sameText.started,sameText.stopped,diffText.started,diffText.stopped,leftCL.started,leftCL.stopped,rightCL.started,rightCL.stopped,MethodMouse.x,MethodMouse.y,MethodMouse.leftButton,MethodMouse.midButton,MethodMouse.rightButton,MethodMouse.time,MethodMouse.clicked_name,MethodMouse.started,MethodMouse.stopped,clickedSound.started,clickedSound.stopped,retType,participant,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,10.094614700006787,None,RML,images/OBJ_174.png,images/OBJ_149.png,images/OBJ_66.png,12.020852300003753,13.52082610000798,14.020607600003132,15.520308599996497,16.020136399994954,None,12.021247800003039,None,14.021156190001056,None,16.02012599000009,None,17.52015910000773,None,diff,LRM,1,19.152324099995894,20.652115100005176,21.151970399994752,22.651527000009082,23.151337400006014,None,19.152928910005723,None,21.152437189995545,None,23.151371990004556,None,24.651308600004995,None,0,['leftCL'],25.650629499999923,None,25.650629499999923,None,25.650629499999923,None,25.650629499999923,None,25.650629499999923,None,-0.22851562,-0.29589844,1,0,0,2.663298200001009,leftCL,0.013483190021361224,None,28.316871190001258,None,,,2022-07-29_12h40.48.061,exp,2021.1.4,60.04433673682936,
1,0,1,0,,,,,,,MRL,images/OBJ_195.png,images/OBJ_5.png,images/OBJ_64.png,28.86270890000742,30.36593990000256,30.865790800002287,32.365315500006545,32.8652379999985,None,28.86635526001046,None,30.865814590005904,None,32.86523159000499,None,34.36477620000369,None,diff,LMR,2,35.90091890000622,37.41389130000607,37.89704989999882,39.39662650000537,39.89651420000882,None,35.89755497000879,None,37.89706279000675,None,39.89649788999814,None,41.39638370000466,None,0,['leftCL'],42.395794700001716,None,42.395794700001716,None,42.395794700001716,None,42.395794700001716,None,42.395794700001716,None,-0.10644531,-0.31445312,1,0,0,0.4335457999986829,leftCL,0.016425790017819963,None,42.829001790008626,None,,,2022-07-29_12h40.48.061,exp,2021.1.4,60.04433673682936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old,,,,,,
