EncodingTrials.thisRepN,EncodingTrials.thisTrialN,EncodingTrials.thisN,EncodingTrials.thisIndex,RetrievalTrials.thisRepN,RetrievalTrials.thisTrialN,RetrievalTrials.thisN,RetrievalTrials.thisIndex,Instructions.started,Instructions.stopped,Trial_Order,triplet1,triplet2,triplet3,Triplet1.started,Triplet1.stopped,Triplet2.started,Triplet2.stopped,Triplet3.started,Triplet3.stopped,sound_pop.started,sound_pop.stopped,sound_pop2.started,sound_pop2.stopped,sound_pop3.started,sound_pop3.stopped,Mask.started,Mask.stopped,encodingType,nextTrial,encodingTrials,img1.started,img1.stopped,img2.started,img2.stopped,img3.started,img3.stopped,sound_pop4.started,sound_pop4.stopped,sound_pop5.started,sound_pop5.stopped,sound_pop6.started,sound_pop6.stopped,text_2.started,text_2.stopped,methodCheck,Method Clicked,text.started,text.stopped,sameText.started,sameText.stopped,diffText.started,diffText.stopped,leftCL.started,leftCL.stopped,rightCL.started,rightCL.stopped,MethodMouse.x,MethodMouse.y,MethodMouse.leftButton,MethodMouse.midButton,MethodMouse.rightButton,MethodMouse.time,MethodMouse.clicked_name,MethodMouse.started,MethodMouse.stopped,clickedSound.started,clickedSound.stopped,retType,retIMG,retIMG.started,retIMG.stopped,sound_pop7.started,sound_pop7.stopped,question_text.started,question_text.stopped,retTrials,decisionQ_2.started,decisionQ_2.stopped,first_left.started,first_left.stopped,second_middle.started,second_middle.stopped,third_right.started,third_right.stopped,First.started,First.stopped,Second.started,Second.stopped,Third.started,Third.stopped,Order_Position_Response.x,Order_Position_Response.y,Order_Position_Response.leftButton,Order_Position_Response.midButton,Order_Position_Response.rightButton,Order_Position_Response.clicked_name,Order_Position_Response.started,Order_Position_Response.stopped,participant,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,17.529798599891365,None,RML,images/OBJ_152.png,images/OBJ_166.png,images/OBJ_136.png,19.09574389993213,20.595208899932913,21.0784977999283,22.578084499924444,23.077938899979927,None,19.095753200002946,None,21.078518979996442,None,23.077947979955933,None,24.57738639996387,None,same,None,1,26.227028199937195,27.72659599990584,28.209787799976766,29.7093493998982,30.209248399944045,None,26.210385619965383,None,28.209786479989997,None,30.209193279896862,None,31.70877709996421,None,1,['leftCL'],32.708441099966876,None,32.708441099966876,None,32.708441099966876,None,32.708441099966876,None,32.708441099966876,None,-0.208984375,-0.3515625,1,0,0,2.4455199000658467,leftCL,0.012545480043627322,None,35.15778277993668,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testtest,2022_Jul_20_1308,exp,2021.1.4,60.05544317384469,
1,0,1,0,,,,,,,MLR,images/OBJ_18.png,images/OBJ_193.png,images/OBJ_200.png,35.72427069989499,37.22384659992531,37.70704049989581,39.20660749997478,39.70646499993745,None,35.70759381989483,None,37.70704857998062,None,39.70644017988816,None,41.20601689990144,None,diff,RML,2,42.755570699926466,44.25514999998268,44.73834759998135,46.23796499997843,46.73775869992096,None,42.75557681994979,None,44.73833727992606,None,46.73776767989621,None,48.23732869990636,None,1,['rightCL'],49.23700819991063,None,49.23700819991063,None,49.23700819991063,None,49.23700819991063,None,49.23700819991063,None,0.12890625,-0.322265625,1,0,0,1.68112610001117,rightCL,0.014657679945230484,None,50.91989907999523,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testtest,2022_Jul_20_1308,exp,2021.1.4,60.05544317384469,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.78371287991759,None,old,images/OBJ_136.png,51.46995969989803,None,51.46972961998545,None,52.96929249993991,None,1,53.968999399919994,None,53.968999399919994,None,53.968999399919994,None,53.968999399919994,None,53.968999399919994,None,53.968999399919994,None,53.968999399919994,None,-0.03515625,-0.2958984375,1,0,0,third_right,0.015241079963743687,None,testtest,2022_Jul_20_1308,exp,2021.1.4,60.05544317384469,
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.7150204799138,None,old,images/OBJ_152.png,61.30021639994811,None,61.30019175992348,None,62.79978659993503,None,2,63.79947049997281,None,63.79947049997281,None,63.79947049997281,None,63.79947049997281,None,63.79947049997281,None,63.79947049997281,None,63.79947049997281,None,0.017578125,0.1474609375,1,0,0,first_left,0.015056280069984496,None,testtest,2022_Jul_20_1308,exp,2021.1.4,60.05544317384469,
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.4472762799589,None,old,images/OBJ_166.png,68.23153839993756,None,68.23155645988882,None,69.73110339988489,None,3,70.7308500999352,None,70.7308500999352,None,70.7308500999352,None,70.7308500999352,None,70.7308500999352,None,70.7308500999352,None,70.7308500999352,None,0.021484375,-0.0751953125,1,0,0,second_middle,0.014904979965649545,None,testtest,2022_Jul_20_1308,exp,2021.1.4,60.05544317384469,
