EncodingTrials.thisRepN,EncodingTrials.thisTrialN,EncodingTrials.thisN,EncodingTrials.thisIndex,RetrievalTrials.thisRepN,RetrievalTrials.thisTrialN,RetrievalTrials.thisN,RetrievalTrials.thisIndex,EncodingBlock2.thisRepN,EncodingBlock2.thisTrialN,EncodingBlock2.thisN,EncodingBlock2.thisIndex,RetrievalBlock2.thisRepN,RetrievalBlock2.thisTrialN,RetrievalBlock2.thisN,RetrievalBlock2.thisIndex,Instructions.started,Instructions.stopped,fixation.started,fixation.stopped,trialOrder,triplet1,triplet2,triplet3,Triplet1.started,Triplet1.stopped,Triplet2.started,Triplet2.stopped,Triplet3.started,Triplet3.stopped,sound_pop.started,sound_pop.stopped,sound_pop2.started,sound_pop2.stopped,sound_pop3.started,sound_pop3.stopped,Mask.started,Mask.stopped,encodingType,nextTrial,img1.started,img1.stopped,img2.started,img2.stopped,img3.started,img3.stopped,sound_pop4.started,sound_pop4.stopped,sound_pop5.started,sound_pop5.stopped,sound_pop6.started,sound_pop6.stopped,text_2.started,text_2.stopped,methodCheck,Method Clicked,text.started,text.stopped,sameText.started,sameText.stopped,diffText.started,diffText.stopped,leftCL.started,leftCL.stopped,rightCL.started,rightCL.stopped,MethodMouse.x,MethodMouse.y,MethodMouse.leftButton,MethodMouse.midButton,MethodMouse.rightButton,MethodMouse.time,MethodMouse.clicked_name,MethodMouse.started,MethodMouse.stopped,clickedSound.started,clickedSound.stopped,encodingTrials,BlockBreak.started,BlockBreak.stopped,text_4.started,text_4.stopped,start2.keys,start2.rt,start2.started,start2.stopped,retType,retIMG.started,retIMG.stopped,sound_pop7.started,sound_pop7.stopped,question_text.started,question_text.stopped,retTrials,decisionQ_2.started,decisionQ_2.stopped,first_left.started,first_left.stopped,second_middle.started,second_middle.stopped,third_right.started,third_right.stopped,First.started,First.stopped,Second.started,Second.stopped,Third.started,Third.stopped,Order_Position_Response.x,Order_Position_Response.y,Order_Position_Response.leftButton,Order_Position_Response.midButton,Order_Position_Response.rightButton,Order_Position_Response.clicked_name,Order_Position_Response.started,Order_Position_Response.stopped,retrievalTrials,retIMG,Trial_Order,participant,date,expName,psychopyVersion,frameRate,
11,0,11,0,,,,,,,,,,,,,,,427.7329122000001,None,RLM,images/OBJ_28.png,images/OBJ_196.png,images/OBJ_119.png,429.3229467000001,430.83128929999975,431.3140143999999,432.8140662999999,433.3134334000001,None,429.3313235999996,None,431.3140108500001,None,433.3134327500001,None,434.81305569999995,None,same,MRL,436.3833052,437.89590799999996,438.3619478999999,439.8620013,440.37852269999985,None,436.39582179999996,None,438.36195855,None,440.3785313499997,None,441.87807310000017,None,1,['rightCL'],442.8778271000001,None,442.8778271000001,None,442.8778271000001,None,442.8778271000001,None,442.8778271000001,None,0.2265625,-0.3251953125,1,0,0,3.082460000000083,rightCL,0.01637734999985696,None,445.95975034999987,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
12,0,12,0,,,,,,,,,,,,,,,446.6374636999999,None,LMR,images/OBJ_69.png,images/OBJ_140.png,images/OBJ_150.png,448.2248147,449.7252979,450.22517389999985,451.72520399999985,452.2250263000001,None,448.22630759999964,None,450.2251684500001,None,452.2250129499998,None,453.7246389000002,None,diff,RML,455.30110090000016,456.8069386000002,457.29024290000007,458.78970119999985,459.28921660000015,None,455.30701579999976,None,457.28978635000016,None,459.28967874999984,None,460.78875070000004,None,0,['leftCL'],461.788943,None,461.788943,None,461.788943,None,461.788943,None,461.788943,None,-0.2138671875,-0.259765625,1,0,0,2.015664000000015,leftCL,0.016379350000079285,None,463.8045761499997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
13,0,13,0,,,,,,,,,,,,,,,464.4852154,None,RLM,images/OBJ_85.png,images/OBJ_163.png,images/OBJ_158.png,466.0622693999999,467.57057429999986,468.0537958,469.5533608999999,470.0531989000001,None,466.0711525999997,None,468.0536570499998,None,470.0530891499997,None,471.55279329999985,None,same,RML,473.14052379999976,474.6518818999998,475.13496299999997,476.63462560000016,477.1343674999998,None,473.13559405,None,475.13499365,None,477.13449995000013,None,478.6340513,None,0,['leftCL'],479.6337735000002,None,479.6337735000002,None,479.6337735000002,None,479.6337735000002,None,479.6337735000002,None,-0.2138671875,-0.259765625,1,0,0,2.19911379999985,leftCL,0.016380049999952462,None,481.83267114999984,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
14,0,14,0,,,,,,,,,,,,,,,482.50689169999987,None,LMR,images/OBJ_136.png,images/OBJ_54.png,images/OBJ_41.png,484.08871210000007,485.5982060000001,486.0813714000001,487.5814436999999,488.08128669999996,None,484.0986795999999,None,486.08188005000005,None,488.08123674999973,None,489.5804014999999,None,same,RML,491.1549943,492.6632866,493.14648579999994,494.6460621000001,495.1458154000002,None,491.16324669999966,None,493.1465092499997,None,495.14590104999974,None,496.6449781000001,None,0,['leftCL'],497.6447122999998,None,497.6447122999998,None,497.6447122999998,None,497.6447122999998,None,497.6447122999998,None,-0.2138671875,-0.259765625,1,0,0,0.6161387000001923,leftCL,0.016379249999772583,None,498.26127975,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
15,0,15,0,,,,,,,,,,,,,,,498.93751040000006,None,LMR,images/OBJ_37.png,images/OBJ_86.png,images/OBJ_66.png,500.51414780000005,502.02711610000006,502.5103687000001,504.0094992999998,504.5098994,None,500.51105864999977,None,502.51044874999974,None,504.50973985000013,None,506.0089254999998,None,diff,RML,507.5746730999999,509.07469649999985,509.5745388999999,511.07459119999976,511.5744445999999,None,507.57522214999995,None,509.5750264499997,None,511.5743454499997,None,513.0735042000001,None,1,['rightCL'],514.0732684,None,514.0732684,None,514.0732684,None,514.0732684,None,514.0732684,None,0.166015625,-0.298828125,1,0,0,3.0663408999998865,rightCL,0.01637655000013183,None,517.1395547500001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
16,0,16,0,,,,,,,,,,,,,,,517.8175279000002,None,MRL,images/OBJ_38.png,images/OBJ_56.png,images/OBJ_203.png,519.3977246,520.9045658999999,521.3877575000001,522.8873343999999,523.3871632,None,519.4054957000001,None,521.3877798499998,None,523.3876852499998,None,524.8872534000002,None,diff,LMR,526.4580814999999,527.9691935000001,528.4523445,529.9519279000001,530.4518352999999,None,526.4696889999998,None,528.4523458499998,None,530.45179345,None,531.9513388,None,0,['leftCL'],532.9510463000001,None,532.9510463000001,None,532.9510463000001,None,532.9510463000001,None,532.9510463000001,None,-0.158203125,-0.3095703125,1,0,0,2.049592500000017,leftCL,0.01637265000044863,None,535.0010315499999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
17,0,17,0,,,,,,,,,,,,,,,535.6755357000002,None,LMR,images/OBJ_126.png,images/OBJ_75.png,images/OBJ_135.png,537.2642697000001,538.7660646999998,539.2663401,540.7659653999999,541.2656167999999,None,537.2665394999997,None,539.2658955500001,None,541.26530555,None,542.7649366999999,None,same,LMR,544.3422881000001,545.8478009999999,546.330539,547.8304219000001,548.3304342000001,None,544.3477069999997,None,546.3305001499998,None,548.3303015500001,None,549.8294971,None,0,['leftCL'],550.8292194999999,None,550.8292194999999,None,550.8292194999999,None,550.8292194999999,None,550.8292194999999,None,-0.15234375,-0.310546875,1,0,0,1.6328174000000217,leftCL,0.016328549999343522,None,552.4620938500002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
18,0,18,0,,,,,,,,,,,,,,,553.1409282999998,None,RLM,images/OBJ_84.png,images/OBJ_19.png,images/OBJ_57.png,554.7286940999998,556.2280246,556.7274742,558.2274392999998,558.7274130000001,None,554.7281296999997,None,556.72799025,None,558.7274023499999,None,560.2269537000002,None,diff,MRL,561.8067408000002,563.3089319000001,563.7925784999998,565.2921579999997,565.7919959999999,None,561.8097928999998,None,563.7924544500002,None,565.7919046500001,None,567.2915726000001,None,1,['rightCL'],568.2912787,None,568.2912787,None,568.2912787,None,568.2912787,None,568.2912787,None,0.2080078125,-0.2919921875,1,0,0,2.7489331000001584,rightCL,0.016378750000058062,None,571.04004945,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
19,0,19,0,,,,,,,,,,,,,,,571.7061858000002,None,LMR,images/OBJ_109.png,images/OBJ_92.png,images/OBJ_173.png,573.2863520999999,574.7892453,575.2892240000001,576.7886742999999,577.2885461000001,None,573.2895028999999,None,575.2892550500001,None,577.2886970499999,None,578.7882484000002,None,same,MRL,580.3666456000001,581.8701821999998,582.3533625,583.8534260000001,584.3527835999998,None,580.371018,None,582.3533627500001,None,584.3528063499998,None,585.8528187000002,None,0,['leftCL'],586.8520803000001,None,586.8520803000001,None,586.8520803000001,None,586.8520803000001,None,586.8520803000001,None,-0.173828125,-0.2900390625,1,0,0,2.9991374000001088,leftCL,0.016364449999855424,None,589.8512254500001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
20,0,20,0,,,,,,,,,,,,,,,590.5212548999998,None,LMR,images/OBJ_9.png,images/OBJ_64.png,images/OBJ_33.png,592.1023377000001,593.6171605999998,594.1004358999999,595.5998708000002,596.0998832999999,None,592.10060765,None,594.1003032499998,None,596.09936565,None,597.5989433999998,None,same,MRL,599.1626243000001,600.6651805000001,601.1645813999999,602.6644889999998,603.164444,None,599.1651305499997,None,601.1650111499998,None,603.16447475,None,604.6640195999998,None,0,['leftCL'],605.6635995000001,None,605.6635995000001,None,605.6635995000001,None,605.6635995000001,None,605.6635995000001,None,-0.1728515625,-0.2890625,1,0,0,1.649587700000211,leftCL,0.016376950000449142,None,607.3132862500001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
21,0,21,0,,,,,,,,,,,,,,,607.9902858,None,RML,images/OBJ_209.png,images/OBJ_79.png,images/OBJ_138.png,609.5638998999998,611.0788162999997,611.5614925999998,613.0615662999999,613.5609067,None,609.56266815,None,611.5615088499999,None,613.5609422500002,None,615.0604936,None,same,MRL,616.6252337000001,618.1263174000001,618.6261091000001,620.1257602000001,620.6255566999998,None,616.62680415,None,618.6261581499998,None,620.62554095,None,622.1256628000001,None,1,['rightCL'],623.1253256,None,623.1253256,None,623.1253256,None,623.1253256,None,623.1253256,None,0.216796875,-0.2646484375,1,0,0,1.7996342999999797,rightCL,0.01638374999993175,None,624.9243786500001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
22,0,22,0,,,,,,,,,,,,,,,625.6031244999999,None,LRM,images/OBJ_18.png,images/OBJ_26.png,images/OBJ_58.png,627.1737276999997,628.6735914999999,629.1735534,630.6730183,631.1730091,None,627.17367825,None,629.17359695,None,631.1724614499999,None,632.672532,None,same,MRL,634.2526988999998,635.7548772999999,636.2548127999999,637.7538758999999,638.2537630000002,None,634.2553320499999,None,636.2548319500002,None,638.2542409500002,None,639.7538224,None,0,['leftCL'],640.7534208000002,None,640.7534208000002,None,640.7534208000002,None,640.7534208000002,None,640.7534208000002,None,-0.150390625,-0.3203125,1,0,0,2.082330400000046,leftCL,0.016380950000439043,None,642.8357769499999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
23,0,23,0,,,,,,,,,,,,,,,643.5139946999998,None,LMR,images/OBJ_134.png,images/OBJ_80.png,images/OBJ_71.png,645.0840923000001,646.5850131000002,647.0850129999999,648.5845792,649.0839550999999,None,645.08552605,None,647.0848999499999,None,649.0844272499999,None,650.5835164999999,None,same,MRL,652.1450340000001,653.6492730999998,654.1330146,655.6324012,656.1323659999998,None,652.15010035,None,654.1325001499999,None,656.1324040499999,None,657.6318514999998,None,0,['leftCL'],658.6316315999998,None,658.6316315999998,None,658.6316315999998,None,658.6316315999998,None,658.6316315999998,None,-0.1796875,-0.3095703125,1,0,0,5.265173199999936,leftCL,0.016370549999919604,None,663.8968244500002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
24,0,24,0,,,,,,,,,,,,,,,664.5714825999999,None,MRL,images/OBJ_197.png,images/OBJ_47.png,images/OBJ_183.png,666.1501361999999,667.6622293999999,668.1288786,669.6284510999999,670.1449526000001,None,666.1623859999997,None,668.12877725,None,670.1449657500002,None,671.6440386999998,None,same,MRL,673.2113665000002,674.7269157000001,675.2101662999999,676.7096265999999,677.2095524000001,None,673.2106757499998,None,675.21003625,None,677.20908895,None,678.7091642,None,0,['leftCL'],679.7084163999998,None,679.7084163999998,None,679.7084163999998,None,679.7084163999998,None,679.7084163999998,None,-0.169921875,-0.255859375,1,0,0,1.2997199999999793,leftCL,0.01637864999975136,None,681.00853925,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,681.5143033999998,None,None,None,space,448.7110266999998,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.4391914500002,None,,,,,,,,,,old,683.7613323,None,683.7578497499998,None,685.2734049000001,None,1,686.2731396999998,None,687.2395483,None,687.2395483,None,687.2395483,None,687.2395483,None,687.2395483,None,687.2395483,None,0.0322265625,-0.052734375,1,0,0,second_middle,0.9990841499993621,None,,,,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.5207379499998,None,,,,,,,,,,old,689.1289716000001,None,689.1391103499994,None,690.6384936,None,2,691.6385952999999,None,692.6051253999999,None,692.6051253999999,None,692.6051253999999,None,692.6051253999999,None,692.6051253999999,None,692.6051253999999,None,0.03125,0.126953125,1,0,0,first_left,0.9991635500000484,None,,,,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.5690009499999,None,,,,,,,,,,old,695.2155990000001,None,695.2211356499996,None,696.7200515,None,3,697.7202628999999,None,698.6861586,None,698.6861586,None,698.6861586,None,698.6861586,None,698.6861586,None,698.6861586,None,0.03125,0.12890625,1,0,0,first_left,1.0159334500003752,None,,,,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
