EncodingTrials.thisRepN,EncodingTrials.thisTrialN,EncodingTrials.thisN,EncodingTrials.thisIndex,Instructions.started,Instructions.stopped,Trial_Order,triplet1,triplet2,triplet3,Triplet1.started,Triplet1.stopped,Triplet2.started,Triplet2.stopped,Triplet3.started,Triplet3.stopped,sound_pop.started,sound_pop.stopped,sound_pop2.started,sound_pop2.stopped,sound_pop3.started,sound_pop3.stopped,Mask.started,Mask.stopped,encodingType,nextTrial,encodingTrials,img1.started,img1.stopped,img2.started,img2.stopped,img3.started,img3.stopped,sound_pop4.started,sound_pop4.stopped,sound_pop5.started,sound_pop5.stopped,sound_pop6.started,sound_pop6.stopped,text_2.started,text_2.stopped,methodCheck,Method Clicked,text.started,text.stopped,sameText.started,sameText.stopped,diffText.started,diffText.stopped,leftCL.started,leftCL.stopped,rightCL.started,rightCL.stopped,MethodMouse.x,MethodMouse.y,MethodMouse.leftButton,MethodMouse.midButton,MethodMouse.rightButton,MethodMouse.time,MethodMouse.clicked_name,MethodMouse.started,MethodMouse.stopped,clickedSound.started,clickedSound.stopped,participant,date,expName,psychopyVersion,frameRate,
0,0,0,0,23.659279999999853,None,MRL,images/OBJ_16.png,images/OBJ_131.png,images/OBJ_187.png,24.68283579999934,26.189285800000107,26.67246139999952,28.1720021000001,28.671840599999996,None,24.68983820000012,None,26.672405499999694,None,28.671835199999986,None,30.17143339999984,None,same,None,1,31.792091899999832,33.30434409999998,33.78702879999946,35.28712109999924,35.78693909999947,None,31.80389290000021,None,33.786990199999494,None,35.7864260999997,None,37.28651649999938,None,1,['leftCL'],38.28576889999931,None,38.28576889999931,None,38.28576889999931,None,38.28576889999931,None,38.28576889999931,None,-0.18164062,-0.28222656,1,0,0,0.5122238000003563,leftCL,0.012561900000036985,None,38.802222800000166,None,asdasd,2022-08-09_14h43.57.926,exp,2021.1.4,60.12675923350561,
1,0,1,0,,,LMR,images/OBJ_58.png,images/OBJ_85.png,images/OBJ_41.png,39.351354999999785,40.85165699999925,41.351490099999864,42.85105309999926,43.3509183999995,None,39.351963199999595,None,41.35148709999994,None,43.35092759999971,None,44.85044939999989,None,same,None,2,46.38888559999941,47.899610099999336,48.382800499999576,49.88235159999931,50.382192199999736,None,46.39977939999954,None,48.382729199999815,None,50.38219769999996,None,51.88178289999996,None,1,['leftCL'],52.88151990000006,None,52.88151990000006,None,52.88151990000006,None,52.88151990000006,None,52.88151990000006,None,-0.22558594,-0.24511719,1,0,0,0.33336490000056074,leftCL,0.01641599999857135,None,53.21470189999964,None,asdasd,2022-08-09_14h43.57.926,exp,2021.1.4,60.12675923350561,
