EncodingTrials.thisRepN,EncodingTrials.thisTrialN,EncodingTrials.thisN,EncodingTrials.thisIndex,RetrievalTrials.thisRepN,RetrievalTrials.thisTrialN,RetrievalTrials.thisN,RetrievalTrials.thisIndex,EncodingBlock2.thisRepN,EncodingBlock2.thisTrialN,EncodingBlock2.thisN,EncodingBlock2.thisIndex,Instructions.started,Instructions.stopped,Trial_Order,triplet1,triplet2,triplet3,Triplet1.started,Triplet1.stopped,Triplet2.started,Triplet2.stopped,Triplet3.started,Triplet3.stopped,sound_pop.started,sound_pop.stopped,sound_pop2.started,sound_pop2.stopped,sound_pop3.started,sound_pop3.stopped,Mask.started,Mask.stopped,encodingType,nextTrial,encodingTrials,img1.started,img1.stopped,img2.started,img2.stopped,img3.started,img3.stopped,sound_pop4.started,sound_pop4.stopped,sound_pop5.started,sound_pop5.stopped,sound_pop6.started,sound_pop6.stopped,text_2.started,text_2.stopped,methodCheck,Method Clicked,text.started,text.stopped,sameText.started,sameText.stopped,diffText.started,diffText.stopped,leftCL.started,leftCL.stopped,rightCL.started,rightCL.stopped,MethodMouse.x,MethodMouse.y,MethodMouse.leftButton,MethodMouse.midButton,MethodMouse.rightButton,MethodMouse.time,MethodMouse.clicked_name,MethodMouse.started,MethodMouse.stopped,clickedSound.started,clickedSound.stopped,retType,retIMG,retIMG.started,retIMG.stopped,sound_pop7.started,sound_pop7.stopped,question_text.started,question_text.stopped,retTrials,decisionQ_2.started,decisionQ_2.stopped,first_left.started,first_left.stopped,second_middle.started,second_middle.stopped,third_right.started,third_right.stopped,First.started,First.stopped,Second.started,Second.stopped,Third.started,Third.stopped,Order_Position_Response.x,Order_Position_Response.y,Order_Position_Response.leftButton,Order_Position_Response.midButton,Order_Position_Response.rightButton,Order_Position_Response.clicked_name,Order_Position_Response.started,Order_Position_Response.stopped,BlockBreak.started,BlockBreak.stopped,text_4.started,text_4.stopped,start2.keys,start2.started,start2.stopped,skip_break.keys,skip_break.rt,skip_break.started,skip_break.stopped,participant,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,,,,,9.453291799989529,None,LMR,images/OBJ_12.png,images/OBJ_37.png,images/OBJ_184.png,11.193757300032303,12.693721499992535,13.193598299985752,14.693143000011332,15.192987999995239,None,11.194142600055784,None,13.193551230011508,None,15.192998329992406,None,16.692574099986814,None,diff,RML,1,18.342098299995996,19.84169849997852,20.32483639998827,21.824468299979344,22.32426669995766,None,18.325408470002003,None,20.324852730031125,None,22.3242846300127,None,23.8238083999604,None,1,['rightCL'],24.823546100058593,None,24.823546100058593,None,24.823546100058593,None,24.823546100058593,None,24.823546100058593,None,0.24609375,-0.2626953125,1,0,0,1.0789497999940068,rightCL,0.012188930064439774,None,25.906572630046867,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022_Feb_17_1316,exp,2021.2.3,60.00758496060822,
1,0,1,0,,,,,,,,,,,RML,images/OBJ_134.png,images/OBJ_56.png,images/OBJ_39.png,26.473093200009316,27.972626900067553,28.455753199988976,29.95535760000348,30.455246299970895,None,26.473057550028898,None,28.455832530045882,None,30.455244729993865,None,31.954794300021604,None,same,RML,2,33.50434700003825,35.00397660001181,35.50381759996526,37.00335030001588,37.50331289996393,None,33.504347620066255,None,35.50384652998764,None,37.503235329990275,None,39.00275820004754,None,1,['leftCL'],40.002474699984305,None,40.002474699984305,None,40.002474699984305,None,40.002474699984305,None,40.002474699984305,None,-0.1103515625,-0.2958984375,1,0,0,0.49806330003775656,leftCL,0.01455413002986461,None,40.502328030066565,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022_Feb_17_1316,exp,2021.2.3,60.00758496060822,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.81802972999867,None,old,images/OBJ_134.png,41.052388999960385,None,41.0521632200107,None,42.55176100006793,None,1,43.551446500001475,None,43.551446500001475,None,43.551446500001475,None,43.551446500001475,None,43.551446500001475,None,43.551446500001475,None,43.551446500001475,None,0.0205078125,0.1025390625,1,0,0,first_left,0.014989629853516817,None,,,,,,,,,,,,,2022_Feb_17_1316,exp,2021.2.3,60.00758496060822,
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.16708583000582,None,old,images/OBJ_56.png,44.334576900000684,None,44.33453275996726,None,45.834117399994284,None,2,46.83382449997589,None,46.83382449997589,None,46.83382449997589,None,46.83382449997589,None,46.83382449997589,None,46.83382449997589,None,46.83382449997589,None,0.0361328125,-0.0439453125,1,0,0,second_middle,0.015153230051510036,None,,,,,,,,,,,,,2022_Feb_17_1316,exp,2021.2.3,60.00758496060822,
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.516067030024715,None,old,images/OBJ_39.png,47.683559600031,None,47.68356336001307,None,49.1831433000043,None,3,50.18284959997982,None,50.18284959997982,None,50.18284959997982,None,50.18284959997982,None,50.18284959997982,None,50.18284959997982,None,50.18284959997982,None,0.0107421875,-0.23046875,1,0,0,third_right,0.015132230008020997,None,,,,,,,,,,,,,2022_Feb_17_1316,exp,2021.2.3,60.00758496060822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.01600110006984,None,None,None,None,None,None,,,,,,2022_Feb_17_1316,exp,2021.2.3,60.00758496060822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,2.165748000028543,51.01600110006984,None,,2022_Feb_17_1316,exp,2021.2.3,60.00758496060822,
