EncodingTrials.thisRepN,EncodingTrials.thisTrialN,EncodingTrials.thisN,EncodingTrials.thisIndex,Instructions.started,Instructions.stopped,Trial_Order,triplet1,triplet2,triplet3,Triplet1.started,Triplet1.stopped,Triplet2.started,Triplet2.stopped,Triplet3.started,Triplet3.stopped,sound_pop.started,sound_pop.stopped,sound_pop2.started,sound_pop2.stopped,sound_pop3.started,sound_pop3.stopped,Mask.started,Mask.stopped,encodingType,nextTrial,encodingTrials,img1.started,img1.stopped,img2.started,img2.stopped,img3.started,img3.stopped,sound_pop4.started,sound_pop4.stopped,sound_pop5.started,sound_pop5.stopped,sound_pop6.started,sound_pop6.stopped,text_2.started,text_2.stopped,methodCheck,Method Clicked,text.started,text.stopped,sameText.started,sameText.stopped,diffText.started,diffText.stopped,leftCL.started,leftCL.stopped,rightCL.started,rightCL.stopped,MethodMouse.x,MethodMouse.y,MethodMouse.leftButton,MethodMouse.midButton,MethodMouse.rightButton,MethodMouse.time,MethodMouse.clicked_name,MethodMouse.started,MethodMouse.stopped,clickedSound.started,clickedSound.stopped,participant,date,expName,psychopyVersion,frameRate,
0,0,0,0,13.629352800009656,None,RML,images/OBJ_25.png,images/OBJ_15.png,images/OBJ_98.png,14.371448899997631,15.881009400007315,16.3643366000033,17.86393190000672,18.36369490000652,None,14.37998895997589,None,16.36423158999969,None,18.36364749000495,None,19.8633775000053,None,diff,RLM,1,21.4954199000058,22.99562539999897,23.49550220000674,24.99507600000652,25.494875500007765,None,21.495503309990454,None,23.495408390001103,None,25.494849390008312,None,26.99492690000625,None,1,['rightCL'],27.99460679999902,None,27.99460679999902,None,27.99460679999902,None,27.99460679999902,None,27.99460679999902,None,0.181640625,-0.3115234375,1,0,0,0.5124127000017324,rightCL,0.012100390013074502,None,28.510654090008757,None,baharo,2023-04-26_15h53.07.490,exp,2021.1.4,60.00535247803058,
1,0,1,0,,,LMR,images/OBJ_164.png,images/OBJ_13.png,images/OBJ_54.png,29.28867780001019,30.793364199998905,31.2931888000021,32.79275880000205,33.292616300008376,None,29.292657119978685,None,31.293142490008904,None,33.292548090008495,None,34.792192200009595,None,diff,RML,2,36.32473639999807,37.82461670000339,38.32449379999889,39.82409180000832,40.32392609999806,None,36.324816770000325,None,38.32440648999909,None,40.323817489996145,None,41.82348120000097,None,0,['leftCL'],42.8231797000044,None,42.8231797000044,None,42.8231797000044,None,42.8231797000044,None,42.8231797000044,None,-0.138671875,-0.2861328125,1,0,0,1.2498622999992222,leftCL,0.01630049002415035,None,44.072731490006845,None,baharo,2023-04-26_15h53.07.490,exp,2021.1.4,60.00535247803058,
2,0,2,0,,,RML,images/OBJ_135.png,images/OBJ_175.png,images/OBJ_142.png,44.85972259999835,46.37213360000169,46.855296499998076,48.35485139999946,48.85475480000605,None,44.87138000998675,None,46.85528718999558,None,48.85462969000946,None,50.3542895999999,None,same,RML,3,51.89575180000975,53.40337480000744,53.88659799999732,55.38617030000023,55.88597699999809,None,51.903513960001874,None,53.88653329000954,None,55.88596198999585,None,57.386009000008926,None,1,['leftCL'],58.385316600004444,None,58.385316600004444,None,58.385316600004444,None,58.385316600004444,None,58.385316600004444,None,-0.2060546875,-0.3076171875,1,0,0,0.3000028999958886,leftCL,0.016319790011039004,None,58.68560798999533,None,baharo,2023-04-26_15h53.07.490,exp,2021.1.4,60.00535247803058,
,,,,,,RML,images/OBJ_125.png,images/OBJ_100.png,images/OBJ_151.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
