EncodingTrials.thisRepN,EncodingTrials.thisTrialN,EncodingTrials.thisN,EncodingTrials.thisIndex,RetrievalTrials.thisRepN,RetrievalTrials.thisTrialN,RetrievalTrials.thisN,RetrievalTrials.thisIndex,EncodingBlock2.thisRepN,EncodingBlock2.thisTrialN,EncodingBlock2.thisN,EncodingBlock2.thisIndex,RetrievalBlock2.thisRepN,RetrievalBlock2.thisTrialN,RetrievalBlock2.thisN,RetrievalBlock2.thisIndex,Instructions.started,Instructions.stopped,fixation.started,fixation.stopped,trialOrder,triplet1,triplet2,triplet3,Triplet1.started,Triplet1.stopped,Triplet2.started,Triplet2.stopped,Triplet3.started,Triplet3.stopped,sound_pop.started,sound_pop.stopped,sound_pop2.started,sound_pop2.stopped,sound_pop3.started,sound_pop3.stopped,Mask.started,Mask.stopped,encodingType,nextTrial,img1.started,img1.stopped,img2.started,img2.stopped,img3.started,img3.stopped,sound_pop4.started,sound_pop4.stopped,sound_pop5.started,sound_pop5.stopped,sound_pop6.started,sound_pop6.stopped,text_2.started,text_2.stopped,methodCheck,Method Clicked,text.started,text.stopped,sameText.started,sameText.stopped,diffText.started,diffText.stopped,leftCL.started,leftCL.stopped,rightCL.started,rightCL.stopped,MethodMouse.x,MethodMouse.y,MethodMouse.leftButton,MethodMouse.midButton,MethodMouse.rightButton,MethodMouse.time,MethodMouse.clicked_name,MethodMouse.started,MethodMouse.stopped,clickedSound.started,clickedSound.stopped,encodingTrials,BlockBreak.started,BlockBreak.stopped,text_4.started,text_4.stopped,start2.keys,start2.rt,start2.started,start2.stopped,retType,retIMG.started,retIMG.stopped,sound_pop7.started,sound_pop7.stopped,question_text.started,question_text.stopped,retTrials,decisionQ_2.started,decisionQ_2.stopped,first_left.started,first_left.stopped,second_middle.started,second_middle.stopped,third_right.started,third_right.stopped,First.started,First.stopped,Second.started,Second.stopped,Third.started,Third.stopped,Order_Position_Response.x,Order_Position_Response.y,Order_Position_Response.leftButton,Order_Position_Response.midButton,Order_Position_Response.rightButton,Order_Position_Response.clicked_name,Order_Position_Response.started,Order_Position_Response.stopped,retrievalTrials,retIMG,Trial_Order,participant,date,expName,psychopyVersion,frameRate,
10,0,10,0,,,,,,,,,,,,,,,337.2733815999818,None,LMR,images/OBJ_57.png,images/OBJ_144.png,images/OBJ_189.png,338.8308401000104,340.3339240999776,340.83325149997836,342.3333399000112,342.8331814999692,None,338.83378943995336,None,340.8337466599827,None,342.8326892599638,None,344.3327838999685,None,same,RLM,345.8914380999631,347.3980912999832,347.8812432999839,349.3812800999731,349.88117830001283,None,345.898350439989,None,347.8814759599685,None,349.8811453600123,None,351.3802376000094,None,1,['leftCL'],352.380435900006,None,352.380435900006,None,352.380435900006,None,352.380435900006,None,352.380435900006,None,-0.2412109375,-0.3125,1,0,0,0.9331303000217304,leftCL,0.016294259985443205,None,353.31350915996006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OE1000,2023-10-10_09h47.30.952,exp,2021.1.4,59.98541154855925,
11,0,11,0,,,,,,,,,,,,,,,353.9552700999775,None,RML,images/OBJ_29.png,images/OBJ_100.png,images/OBJ_196.png,355.5122001999989,357.0119119999581,357.5122599999886,359.0116855999804,359.511665900005,None,355.51231043997683,None,357.5122250599728,None,359.51165576000346,None,361.0107938000001,None,same,RLM,362.55560759996297,364.05987900000764,364.5435596999596,366.04311069997493,366.5424817999592,None,362.5601683399523,None,364.54352576000963,None,366.54291925998984,None,368.0425171999959,None,1,['leftCL'],369.04213760001585,None,369.04213760001585,None,369.04213760001585,None,369.04213760001585,None,369.04213760001585,None,-0.203125,-0.3271484375,1,0,0,0.49946990003809333,leftCL,0.01632475998485461,None,369.5416399599693,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OE1000,2023-10-10_09h47.30.952,exp,2021.1.4,59.98541154855925,
12,0,12,0,,,,,,,,,,,,,,,370.1874828999862,None,RML,images/OBJ_113.png,images/OBJ_70.png,images/OBJ_137.png,371.7353422999731,373.2405226000119,373.724206999992,375.22328659996856,375.7231093000155,None,371.7408740399638,None,373.7241672599979,None,375.7230736599944,None,377.2231801999733,None,same,RLM,378.77745120000327,380.2889525999781,380.7716908999719,382.2712620999664,382.7715707999887,None,378.7886701399926,None,380.77213265997705,None,382.77160325996226,None,384.2706745999749,None,1,['leftCL'],385.2708908999921,None,385.2708908999921,None,385.2708908999921,None,385.2708908999921,None,385.2708908999921,None,-0.1962890625,-0.2763671875,1,0,0,0.45045080001000315,leftCL,0.016293159977067262,None,385.72071256000197,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OE1000,2023-10-10_09h47.30.952,exp,2021.1.4,59.98541154855925,
13,0,13,0,,,,,,,,,,,,,,,386.368939100008,None,RML,images/OBJ_25.png,images/OBJ_32.png,images/OBJ_175.png,387.91114759998163,389.4196382999653,389.90236459998414,391.40191019995837,391.90177359996596,None,387.9200215399847,None,389.9028154600004,None,391.9022296599636,None,393.40138819999993,None,same,RLM,394.9374320000061,396.4509573999676,396.9341416999814,398.4331923999707,398.93353260000004,None,394.9345800799958,None,396.93410855997934,None,398.93351245998053,None,400.432636499987,None,1,['leftCL'],401.43233749998035,None,401.43233749998035,None,401.43233749998035,None,401.43233749998035,None,401.43233749998035,None,-0.1962890625,-0.2763671875,1,0,0,0.44938340003136545,leftCL,0.016323759977240115,None,401.8821954599756,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OE1000,2023-10-10_09h47.30.952,exp,2021.1.4,59.98541154855925,
14,0,14,0,,,,,,,,,,,,,,,402.5271318000159,None,MRL,images/OBJ_54.png,images/OBJ_188.png,images/OBJ_161.png,404.08076310000615,405.58109429996694,406.0809455999988,407.5805578000145,408.08092249999754,None,404.08198743996905,None,406.08093075996146,None,408.0804871599597,None,409.5965939000016,None,diff,LRM,411.1422194999759,412.64583100000164,413.14559209998697,414.6451645999914,415.14510109997354,None,411.146438839985,None,413.14560255996764,None,415.1454800599662,None,416.6451118999976,None,1,['rightCL'],417.6448639999726,None,417.6448639999726,None,417.6448639999726,None,417.6448639999726,None,417.6448639999726,None,0.1552734375,-0.396484375,1,0,0,1.0169203000259586,rightCL,0.01631266000913456,None,418.66113485996027,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OE1000,2023-10-10_09h47.30.952,exp,2021.1.4,59.98541154855925,
15,0,15,0,,,,,,,,,,,,,,,419.3103330999729,None,RML,images/OBJ_121.png,images/OBJ_21.png,images/OBJ_182.png,420.8599004999851,422.35954739997396,422.85989849996986,424.3594716999796,424.8593275999883,None,420.86039873994883,None,422.8599103599612,None,424.85929805995545,None,426.35890479997033,None,same,LRM,427.9209774999763,429.42415759997675,429.92405329999747,431.42376799997874,431.9239457999938,None,427.9244374399655,None,429.92406395997966,None,431.92345155997316,None,433.4230860999669,None,1,['leftCL'],434.42274549999274,None,434.42274549999274,None,434.42274549999274,None,434.42274549999274,None,434.42274549999274,None,-0.1552734375,-0.35546875,1,0,0,0.36658449994865805,leftCL,0.016295859939418733,None,434.7893230599642,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OE1000,2023-10-10_09h47.30.952,exp,2021.1.4,59.98541154855925,
16,0,16,0,,,,,,,,,,,,,,,435.43764919997193,None,LMR,images/OBJ_99.png,images/OBJ_136.png,images/OBJ_47.png,436.98877369996626,438.48868989996845,438.9880903000012,440.48811450001085,440.9874703999958,None,436.9885700399987,None,438.98803536000776,None,440.9874417599698,None,442.48756189999403,None,same,LRM,444.049951199966,445.5527918000007,446.0532178999856,447.5527466000058,448.05212569999276,None,444.0535457399906,None,446.0531811599561,None,448.052501059958,None,449.55214980000164,None,1,['leftCL'],450.55189209996024,None,450.55189209996024,None,450.55189209996024,None,450.55189209996024,None,450.55189209996024,None,-0.130859375,-0.337890625,1,0,0,0.3833030000096187,leftCL,0.016293959983158857,None,450.9346279599762,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OE1000,2023-10-10_09h47.30.952,exp,2021.1.4,59.98541154855925,
17,0,17,0,,,,,,,,,,,,,,,451.5804188000038,None,LMR,images/OBJ_2.png,images/OBJ_202.png,images/OBJ_72.png,453.12538539996604,454.6335260999622,455.1167221000069,456.6167923999601,457.1161323999986,None,453.13390083997507,None,455.11716725997974,None,457.1165805599943,None,458.6162028000108,None,same,LRM,460.1540518999682,461.66529749997426,462.1480537999887,463.6475746000069,464.14791469997726,None,460.1655360399978,None,462.14803375996996,None,464.1478041599679,None,465.64700870000524,None,1,['leftCL'],466.64672049996443,None,466.64672049996443,None,466.64672049996443,None,466.64672049996443,None,466.64672049996443,None,-0.1875,-0.3662109375,1,0,0,0.39996870001778007,leftCL,0.016321160015650094,None,467.0465868599771,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OE1000,2023-10-10_09h47.30.952,exp,2021.1.4,59.98541154855925,
18,0,18,0,,,,,,,,,,,,,,,467.68850240000756,None,LMR,images/OBJ_19.png,images/OBJ_46.png,images/OBJ_204.png,469.24736529996153,470.7626539999619,471.24588070000755,472.7453915000078,473.2453043999849,None,469.2458977399743,None,471.2453444599581,None,473.2447533599974,None,474.7444037999958,None,diff,RML,476.29003279999597,477.7939301999868,478.29380579997087,479.7933559999801,480.2932226000121,None,476.29364293996474,None,478.29329775996155,None,480.29317406000916,None,481.79230500000995,None,1,['rightCL'],482.79204390000086,None,482.79204390000086,None,482.79204390000086,None,482.79204390000086,None,482.79204390000086,None,0.11328125,-0.3603515625,1,0,0,0.5328093999996781,rightCL,0.01629615994170308,None,483.325238959986,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OE1000,2023-10-10_09h47.30.952,exp,2021.1.4,59.98541154855925,
19,0,19,0,,,,,,,,,,,,,,,483.97951749997446,None,RML,images/OBJ_153.png,images/OBJ_178.png,images/OBJ_141.png,485.5357368999976,487.0407673000009,487.52401049999753,489.0240414,489.52337159996387,None,485.5411100399447,None,487.52443965996497,None,489.5234163599729,None,491.0229621999897,None,same,RML,492.5641884999932,494.0725729999831,494.55575639999006,496.05483689997345,496.55467909999425,None,492.5728486399981,None,494.5557022600027,None,496.55517435999934,None,498.0542842000141,None,1,['leftCL'],499.05400229996303,None,499.05400229996303,None,499.05400229996303,None,499.05400229996303,None,499.05400229996303,None,-0.2451171875,-0.3076171875,1,0,0,0.4003692999831401,leftCL,0.016318259993568063,None,499.45431995997785,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OE1000,2023-10-10_09h47.30.952,exp,2021.1.4,59.98541154855925,
