EncodingTrials.thisRepN,EncodingTrials.thisTrialN,EncodingTrials.thisN,EncodingTrials.thisIndex,RetrievalTrials.thisRepN,RetrievalTrials.thisTrialN,RetrievalTrials.thisN,RetrievalTrials.thisIndex,Instructions.started,Instructions.stopped,Trial_Order,triplet1,triplet2,triplet3,Triplet1.started,Triplet1.stopped,Triplet2.started,Triplet2.stopped,Triplet3.started,Triplet3.stopped,sound_pop.started,sound_pop.stopped,sound_pop2.started,sound_pop2.stopped,sound_pop3.started,sound_pop3.stopped,Mask.started,Mask.stopped,encodingType,nextTrial,encodingTrials,img1.started,img1.stopped,img2.started,img2.stopped,img3.started,img3.stopped,sound_pop4.started,sound_pop4.stopped,sound_pop5.started,sound_pop5.stopped,sound_pop6.started,sound_pop6.stopped,text_2.started,text_2.stopped,methodCheck,Method Clicked,text.started,text.stopped,sameText.started,sameText.stopped,diffText.started,diffText.stopped,leftCL.started,leftCL.stopped,rightCL.started,rightCL.stopped,MethodMouse.x,MethodMouse.y,MethodMouse.leftButton,MethodMouse.midButton,MethodMouse.rightButton,MethodMouse.time,MethodMouse.clicked_name,MethodMouse.started,MethodMouse.stopped,clickedSound.started,clickedSound.stopped,retType,retIMG,retIMG.started,retIMG.stopped,sound_pop7.started,sound_pop7.stopped,question_text.started,question_text.stopped,retTrials,decisionQ_2.started,decisionQ_2.stopped,first_left.started,first_left.stopped,second_middle.started,second_middle.stopped,third_right.started,third_right.stopped,First.started,First.stopped,Second.started,Second.stopped,Third.started,Third.stopped,Order_Position_Response.x,Order_Position_Response.y,Order_Position_Response.leftButton,Order_Position_Response.midButton,Order_Position_Response.rightButton,Order_Position_Response.clicked_name,Order_Position_Response.started,Order_Position_Response.stopped,participant,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,50.56915310025215,None,RML,images/OBJ_116.png,images/OBJ_178.png,images/OBJ_136.png,53.288919100072235,54.79965620022267,55.28286040015519,56.78241890016943,57.28225139994174,None,53.30014745034278,None,55.282849750295284,None,57.28226155024022,None,58.78183019999415,None,same,None,1,60.41918049985543,61.930920499842614,62.414129400160164,63.913717000279576,64.41353640006855,None,60.414617150276904,None,62.4141350498423,None,64.41356825018302,None,65.91357730003074,None,1,['leftCL'],66.91280610021204,None,66.91280610021204,None,66.91280610021204,None,66.91280610021204,None,66.91280610021204,None,-0.2587890625,-0.2880859375,1,0,0,1.3129456997849047,leftCL,0.012984050437808037,None,68.22911895001307,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022_Mar_10_1251,exp,2021.1.4,59.91033824434925,
1,0,1,0,,,,,,,LRM,images/OBJ_45.png,images/OBJ_8.png,images/OBJ_103.png,68.79080339986831,70.29522510012612,70.77835660008714,72.27794639999047,72.7778105000034,None,68.79562845034525,None,70.77836554991082,None,72.7777931502089,None,74.27734240004793,None,same,None,2,75.82979070022702,77.34312199987471,77.82630890002474,79.32588770007715,79.82574060000479,None,75.82679330017417,None,77.82632034998387,None,79.82577095022425,None,81.3252934999764,None,1,['leftCL'],82.32499889982864,None,82.32499889982864,None,82.32499889982864,None,82.32499889982864,None,82.32499889982864,None,-0.2568359375,-0.291015625,1,0,0,1.6652151001617312,leftCL,0.01537145022302866,None,83.9912412500009,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022_Mar_10_1251,exp,2021.1.4,59.91033824434925,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.70652325013653,None,old,images/OBJ_45.png,84.53639899985865,None,84.54106079991907,None,86.0406054998748,None,1,87.04032290028408,None,87.04032290028408,None,87.04032290028408,None,87.04032290028408,None,87.04032290028408,None,87.04032290028408,None,87.04032290028408,None,0.052734375,-0.06640625,1,0,0,second_middle,0.015157650224864483,None,,2022_Mar_10_1251,exp,2021.1.4,59.91033824434925,
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.27213504984975,None,old,images/OBJ_136.png,89.21878129988909,None,89.22305089989678,None,90.72259959997609,None,2,91.72233420005068,None,91.72233420005068,None,91.72233420005068,None,91.72233420005068,None,91.72233420005068,None,91.72233420005068,None,91.72233420005068,None,0.0322265625,0.0615234375,1,0,0,first_left,0.015434850472956896,None,,2022_Mar_10_1251,exp,2021.1.4,59.91033824434925,
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.90442104991526,None,old,images/OBJ_8.png,92.78633850021288,None,92.7886966998689,None,94.28822280000895,None,3,95.28795359982178,None,95.28795359982178,None,95.28795359982178,None,95.28795359982178,None,95.28795359982178,None,95.28795359982178,None,95.28795359982178,None,-0.0078125,-0.310546875,1,0,0,third_right,0.015317550394684076,None,,2022_Mar_10_1251,exp,2021.1.4,59.91033824434925,
