EncodingTrials.thisRepN,EncodingTrials.thisTrialN,EncodingTrials.thisN,EncodingTrials.thisIndex,RetrievalTrials.thisRepN,RetrievalTrials.thisTrialN,RetrievalTrials.thisN,RetrievalTrials.thisIndex,Instructions.started,Instructions.stopped,Trial_Order,triplet1,triplet2,triplet3,Triplet1.started,Triplet1.stopped,Triplet2.started,Triplet2.stopped,Triplet3.started,Triplet3.stopped,sound_pop.started,sound_pop.stopped,sound_pop2.started,sound_pop2.stopped,sound_pop3.started,sound_pop3.stopped,Mask.started,Mask.stopped,encodingType,nextTrial,encodingTrials,img1.started,img1.stopped,img2.started,img2.stopped,img3.started,img3.stopped,sound_pop4.started,sound_pop4.stopped,sound_pop5.started,sound_pop5.stopped,sound_pop6.started,sound_pop6.stopped,text_2.started,text_2.stopped,methodCheck,Method Clicked,text.started,text.stopped,sameText.started,sameText.stopped,diffText.started,diffText.stopped,leftCL.started,leftCL.stopped,rightCL.started,rightCL.stopped,MethodMouse.x,MethodMouse.y,MethodMouse.leftButton,MethodMouse.midButton,MethodMouse.rightButton,MethodMouse.time,MethodMouse.clicked_name,MethodMouse.started,MethodMouse.stopped,clickedSound.started,clickedSound.stopped,retType,retIMG,retIMG.started,retIMG.stopped,sound_pop7.started,sound_pop7.stopped,question_text.started,question_text.stopped,retTrials,decisionQ_2.started,decisionQ_2.stopped,first_left.started,first_left.stopped,second_middle.started,second_middle.stopped,third_right.started,third_right.stopped,First.started,First.stopped,Second.started,Second.stopped,Third.started,Third.stopped,Order_Position_Response.x,Order_Position_Response.y,Order_Position_Response.leftButton,Order_Position_Response.midButton,Order_Position_Response.rightButton,Order_Position_Response.clicked_name,Order_Position_Response.started,Order_Position_Response.stopped,slider.response,slider.rt,slider.started,slider.stopped,participant,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,27.676457000430673,None,MLR,images/OBJ_91.png,images/OBJ_64.png,images/OBJ_94.png,30.79531790036708,32.30009980034083,32.78328189998865,34.282858500257134,34.782722300384194,None,30.801292800344527,None,32.783334760461,None,34.78275636024773,None,36.28229400003329,None,same,None,1,37.913843700196594,39.41476460034028,39.91456860024482,41.414139500353485,41.913994800299406,None,37.91522834030911,None,39.91458886023611,None,41.913991060107946,None,43.413549500051886,None,1,['leftCL'],44.413276500068605,None,44.413276500068605,None,44.413276500068605,None,44.413276500068605,None,44.413276500068605,None,-0.173828125,-0.302734375,1,0,0,1.279088499955833,leftCL,0.013008760288357735,None,45.69626266043633,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022_Mar_09_1341,exp,2021.1.4,59.94506645317817,
1,0,1,0,,,,,,,RML,images/OBJ_209.png,images/OBJ_51.png,images/OBJ_40.png,46.24720060033724,47.76228570006788,48.24547870038077,49.74506100034341,50.244905500207096,None,46.24612764036283,None,48.24548216024414,None,50.24489866010845,None,51.74444610020146,None,same,None,2,53.28752820007503,54.79357030009851,55.27677090000361,56.776351400185376,57.27620230009779,None,53.29402014007792,None,55.27678436040878,None,57.27622946025804,None,58.77575620030984,None,1,['leftCL'],59.77547050034627,None,59.77547050034627,None,59.77547050034627,None,59.77547050034627,None,59.77547050034627,None,-0.1806640625,-0.28125,1,0,0,0.7487226999364793,leftCL,0.015363059937953949,None,60.525280960369855,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022_Mar_09_1341,exp,2021.1.4,59.94506645317817,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.02252246020362,None,old,images/OBJ_91.png,61.06504910020158,None,61.075222840067,None,62.57467000000179,None,1,63.57430990040302,None,63.57430990040302,None,63.57430990040302,None,63.57430990040302,None,63.57430990040302,None,63.57430990040302,None,63.57430990040302,None,-0.060546875,-0.0869140625,1,0,0,second_middle,0.014911860227584839,None,None,None,63.57430990040302,None,,2022_Mar_09_1341,exp,2021.1.4,59.94506645317817,
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.8714054604061,None,old,images/OBJ_209.png,70.53419240005314,None,70.53906122036278,None,72.03856290038675,None,2,73.03830000013113,None,73.03830000013113,None,73.03830000013113,None,73.03830000013113,None,73.03830000013113,None,73.03830000013113,None,73.03830000013113,None,-0.048828125,-0.1025390625,1,0,0,second_middle,0.014733459800481796,None,None,None,73.03830000013113,None,,2022_Mar_09_1341,exp,2021.1.4,59.94506645317817,
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.23761136038229,None,old,images/OBJ_64.png,74.37697430001572,None,74.3712734603323,None,75.88747490011156,None,3,76.88717970019206,None,76.88717970019206,None,76.88717970019206,None,76.88717970019206,None,76.88717970019206,None,76.88717970019206,None,76.88717970019206,None,-0.0185546875,-0.111328125,1,0,0,second_middle,0.014680860098451376,None,None,None,76.88717970019206,None,,2022_Mar_09_1341,exp,2021.1.4,59.94506645317817,
