EncodingTrials.thisRepN,EncodingTrials.thisTrialN,EncodingTrials.thisN,EncodingTrials.thisIndex,RetrievalTrials.thisRepN,RetrievalTrials.thisTrialN,RetrievalTrials.thisN,RetrievalTrials.thisIndex,EncodingBlock2.thisRepN,EncodingBlock2.thisTrialN,EncodingBlock2.thisN,EncodingBlock2.thisIndex,Instructions.started,Instructions.stopped,Trial_Order,triplet1,triplet2,triplet3,Triplet1.started,Triplet1.stopped,Triplet2.started,Triplet2.stopped,Triplet3.started,Triplet3.stopped,sound_pop.started,sound_pop.stopped,sound_pop2.started,sound_pop2.stopped,sound_pop3.started,sound_pop3.stopped,Mask.started,Mask.stopped,encodingType,nextTrial,encodingTrials,img1.started,img1.stopped,img2.started,img2.stopped,img3.started,img3.stopped,sound_pop4.started,sound_pop4.stopped,sound_pop5.started,sound_pop5.stopped,sound_pop6.started,sound_pop6.stopped,text_2.started,text_2.stopped,methodCheck,Method Clicked,text.started,text.stopped,sameText.started,sameText.stopped,diffText.started,diffText.stopped,leftCL.started,leftCL.stopped,rightCL.started,rightCL.stopped,MethodMouse.x,MethodMouse.y,MethodMouse.leftButton,MethodMouse.midButton,MethodMouse.rightButton,MethodMouse.time,MethodMouse.clicked_name,MethodMouse.started,MethodMouse.stopped,clickedSound.started,clickedSound.stopped,retType,retIMG,retIMG.started,retIMG.stopped,sound_pop7.started,sound_pop7.stopped,question_text.started,question_text.stopped,retTrials,decisionQ_2.started,decisionQ_2.stopped,first_left.started,first_left.stopped,second_middle.started,second_middle.stopped,third_right.started,third_right.stopped,First.started,First.stopped,Second.started,Second.stopped,Third.started,Third.stopped,Order_Position_Response.x,Order_Position_Response.y,Order_Position_Response.leftButton,Order_Position_Response.midButton,Order_Position_Response.rightButton,Order_Position_Response.clicked_name,Order_Position_Response.started,Order_Position_Response.stopped,BlockBreak.started,BlockBreak.stopped,text_4.started,text_4.stopped,start2.keys,start2.started,start2.stopped,skip_break.keys,skip_break.rt,skip_break.started,skip_break.stopped,participant,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,,,,,10.222129500005394,None,LMR,images/OBJ_110.png,images/OBJ_36.png,images/OBJ_170.png,10.384908500011079,11.88443219999317,12.367613499984145,13.867176500032656,14.367082400014624,None,10.38874450000003,None,12.367667999956756,None,14.36704459998291,None,15.866572299972177,None,same,None,1,17.49946009996347,18.999028499936685,19.482139899977483,20.981777300010435,21.481640300014988,None,17.499457800039092,None,19.482215499994346,None,21.481639800034465,None,22.98120579996612,None,1,['leftCL'],23.98088689998258,None,23.98088689998258,None,23.98088689998258,None,23.98088689998258,None,23.98088689998258,None,-0.25,-0.2080078125,1,0,0,1.4955786000937223,leftCL,0.012367999996058643,None,25.480476200021805,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022_Feb_18_1534,exp,2021.2.3,60.00945746470616,
1,0,1,0,,,,,,,,,,,RML,images/OBJ_158.png,images/OBJ_131.png,images/OBJ_163.png,26.046977799967863,27.54653229995165,28.029780699987896,29.529301399947144,30.02911719994154,None,26.030323600023987,None,28.029733600001784,None,30.02915290000383,None,31.528700200025924,None,same,None,2,33.07825210003648,34.577839000034146,35.061031399993226,36.56061829999089,37.06044939998537,None,33.078268400020896,None,35.06103729994502,None,37.06033369994257,None,38.56003980000969,None,1,['leftCL'],39.55973360000644,None,39.55973360000644,None,39.55973360000644,None,39.55973360000644,None,39.55973360000644,None,-0.1572265625,-0.35546875,1,0,0,0.43139979999978095,leftCL,0.014506399864330888,None,39.99299029996619,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022_Feb_18_1534,exp,2021.2.3,60.00945746470616,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.50859520004597,None,old,images/OBJ_170.png,40.542985899955966,None,40.52611539997161,None,42.04239029996097,None,1,43.04204520001076,None,43.04204520001076,None,43.04204520001076,None,43.04204520001076,None,43.04204520001076,None,43.04204520001076,None,43.04204520001076,None,-0.001953125,0.0419921875,1,0,0,first_left,0.015070299967192113,None,,,,,,,,,,,,,2022_Feb_18_1534,exp,2021.2.3,60.00945746470616,
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.8076209000079,None,old,images/OBJ_163.png,44.02501280000433,None,44.02507939997595,None,45.524657399975695,None,2,46.52438329998404,None,46.52438329998404,None,46.52438329998404,None,46.52438329998404,None,46.52438329998404,None,46.52438329998404,None,46.52438329998404,None,0.0048828125,-0.1513671875,1,0,0,second_middle,0.01478060008957982,None,,,,,,,,,,,,,2022_Feb_18_1534,exp,2021.2.3,60.00945746470616,
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.12332719997503,None,old,images/OBJ_158.png,47.32415600004606,None,47.324148200033235,None,48.82371529994998,None,3,49.823392499936745,None,49.823392499936745,None,49.823392499936745,None,49.823392499936745,None,49.823392499936745,None,49.823392499936745,None,49.823392499936745,None,-0.0458984375,0.04296875,1,0,0,first_left,0.014703399850986898,None,,,,,,,,,,,,,2022_Feb_18_1534,exp,2021.2.3,60.00945746470616,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.62318290001713,None,None,None,None,None,None,,,,,,2022_Feb_18_1534,exp,2021.2.3,60.00945746470616,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,2.1444416000740603,50.62318290001713,None,,2022_Feb_18_1534,exp,2021.2.3,60.00945746470616,
