EncodingTrials.thisRepN,EncodingTrials.thisTrialN,EncodingTrials.thisN,EncodingTrials.thisIndex,Instructions.started,Instructions.stopped,fixation.started,fixation.stopped,Trial_Order,triplet1,triplet2,triplet3,Triplet1.started,Triplet1.stopped,Triplet2.started,Triplet2.stopped,Triplet3.started,Triplet3.stopped,sound_pop.started,sound_pop.stopped,sound_pop2.started,sound_pop2.stopped,sound_pop3.started,sound_pop3.stopped,Mask.started,Mask.stopped,encodingType,nextTrial,encodingTrials,img1.started,img1.stopped,img2.started,img2.stopped,img3.started,img3.stopped,sound_pop4.started,sound_pop4.stopped,sound_pop5.started,sound_pop5.stopped,sound_pop6.started,sound_pop6.stopped,text_2.started,text_2.stopped,methodCheck,Method Clicked,text.started,text.stopped,sameText.started,sameText.stopped,diffText.started,diffText.stopped,leftCL.started,leftCL.stopped,rightCL.started,rightCL.stopped,MethodMouse.x,MethodMouse.y,MethodMouse.leftButton,MethodMouse.midButton,MethodMouse.rightButton,MethodMouse.time,MethodMouse.clicked_name,MethodMouse.started,MethodMouse.stopped,clickedSound.started,clickedSound.stopped,participant,date,expName,psychopyVersion,frameRate,
0,0,0,0,13.777279100031592,None,14.449880399974063,None,MRL,images/OBJ_66.png,images/OBJ_98.png,images/OBJ_158.png,16.30902380007319,17.816021000035107,18.299247600021772,19.81494740000926,20.298690799972974,None,16.314758189977145,None,18.298661930067464,None,20.298100229981355,None,21.797745499992743,None,same,None,1,23.426500500063412,24.930696499999613,25.42997459997423,26.92954689997714,27.429447200032882,None,23.430012370063924,None,25.43040303005837,None,27.429403930017724,None,28.928989100037143,None,1,['leftCL'],29.928732000058517,None,29.928732000058517,None,29.928732000058517,None,29.928732000058517,None,29.928732000058517,None,-0.1484375,-0.21484375,1,0,0,0.597182699944824,leftCL,0.013136729947291315,None,30.528920030035078,None,BS1005,2023-07-11_16h35.22.010,exp,2021.1.4,60.006792806697796,
