EncodingTrials.thisRepN,EncodingTrials.thisTrialN,EncodingTrials.thisN,EncodingTrials.thisIndex,Instructions.started,Instructions.stopped,fixation.started,fixation.stopped,Trial_Order,triplet1,triplet2,triplet3,Triplet1.started,Triplet1.stopped,Triplet2.started,Triplet2.stopped,Triplet3.started,Triplet3.stopped,sound_pop.started,sound_pop.stopped,sound_pop2.started,sound_pop2.stopped,sound_pop3.started,sound_pop3.stopped,Mask.started,Mask.stopped,encodingType,nextTrial,encodingTrials,img1.started,img1.stopped,img2.started,img2.stopped,img3.started,img3.stopped,sound_pop4.started,sound_pop4.stopped,sound_pop5.started,sound_pop5.stopped,sound_pop6.started,sound_pop6.stopped,text_2.started,text_2.stopped,methodCheck,Method Clicked,text.started,text.stopped,sameText.started,sameText.stopped,diffText.started,diffText.stopped,leftCL.started,leftCL.stopped,rightCL.started,rightCL.stopped,MethodMouse.x,MethodMouse.y,MethodMouse.leftButton,MethodMouse.midButton,MethodMouse.rightButton,MethodMouse.time,MethodMouse.clicked_name,MethodMouse.started,MethodMouse.stopped,clickedSound.started,clickedSound.stopped,participant,date,expName,psychopyVersion,frameRate,
0,0,0,0,10.231585099943914,None,10.749253700021654,None,LMR,images/OBJ_130.png,images/OBJ_104.png,images/OBJ_186.png,12.612398399971426,14.114908899995498,14.615251199924387,16.114297199994326,16.61471510003321,None,12.615761760075111,None,14.61472781993216,None,16.6141862199991,None,18.113727999967523,None,same,None,1,19.74081769993063,21.24620379996486,21.72939679992851,23.229436499997973,23.728820099961013,None,19.746975879988167,None,21.72941391997738,None,23.728776420012583,None,25.22887480002828,None,1,['leftCL'],26.22810780000873,None,26.22810780000873,None,26.22810780000873,None,26.22810780000873,None,26.22810780000873,None,-0.169921875,-0.1943359375,1,0,0,1.0952741000801325,leftCL,0.012087320093996823,None,27.744277019996662,None,1005,2023-07-11_17h07.55.022,exp,2021.1.4,60.11652987301576,
,,,,,,28.248015800025314,None,RML,images/OBJ_178.png,images/OBJ_106.png,images/OBJ_145.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
