EncodingTrials.thisRepN,EncodingTrials.thisTrialN,EncodingTrials.thisN,EncodingTrials.thisIndex,RetrievalTrials.thisRepN,RetrievalTrials.thisTrialN,RetrievalTrials.thisN,RetrievalTrials.thisIndex,EncodingBlock2.thisRepN,EncodingBlock2.thisTrialN,EncodingBlock2.thisN,EncodingBlock2.thisIndex,Instructions.started,Instructions.stopped,Trial_Order,triplet1,triplet2,triplet3,Triplet1.started,Triplet1.stopped,Triplet2.started,Triplet2.stopped,Triplet3.started,Triplet3.stopped,sound_pop.started,sound_pop.stopped,sound_pop2.started,sound_pop2.stopped,sound_pop3.started,sound_pop3.stopped,Mask.started,Mask.stopped,encodingType,nextTrial,encodingTrials,img1.started,img1.stopped,img2.started,img2.stopped,img3.started,img3.stopped,sound_pop4.started,sound_pop4.stopped,sound_pop5.started,sound_pop5.stopped,sound_pop6.started,sound_pop6.stopped,text_2.started,text_2.stopped,methodCheck,Method Clicked,text.started,text.stopped,sameText.started,sameText.stopped,diffText.started,diffText.stopped,leftCL.started,leftCL.stopped,rightCL.started,rightCL.stopped,MethodMouse.x,MethodMouse.y,MethodMouse.leftButton,MethodMouse.midButton,MethodMouse.rightButton,MethodMouse.time,MethodMouse.clicked_name,MethodMouse.started,MethodMouse.stopped,clickedSound.started,clickedSound.stopped,retType,retIMG,retIMG.started,retIMG.stopped,sound_pop7.started,sound_pop7.stopped,question_text.started,question_text.stopped,retTrials,decisionQ_2.started,decisionQ_2.stopped,first_left.started,first_left.stopped,second_middle.started,second_middle.stopped,third_right.started,third_right.stopped,First.started,First.stopped,Second.started,Second.stopped,Third.started,Third.stopped,Order_Position_Response.x,Order_Position_Response.y,Order_Position_Response.leftButton,Order_Position_Response.midButton,Order_Position_Response.rightButton,Order_Position_Response.clicked_name,Order_Position_Response.started,Order_Position_Response.stopped,BlockBreak.started,BlockBreak.stopped,text_4.started,text_4.stopped,start2.keys,start2.started,start2.stopped,skip_break.keys,skip_break.rt,skip_break.started,skip_break.stopped,participant,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,,,,,13.493981300038286,None,MLR,images/OBJ_18.png,images/OBJ_68.png,images/OBJ_32.png,13.68379190005362,15.18333030003123,15.649869400076568,17.149363800068386,17.64925170002971,None,13.677261980064213,None,15.649797780020162,None,17.64922278006561,None,19.148846100084484,None,diff,MRL,1,20.798327399999835,22.297870200010948,22.781069300021045,24.280628100037575,24.780492200050503,None,20.798315400024876,None,22.781056980066932,None,24.780423380015417,None,26.280032300041057,None,0,['leftCL'],27.279775600065477,None,27.279775600065477,None,27.279775600065477,None,27.279775600065477,None,27.279775600065477,None,-0.21484375,-0.2255859375,1,0,0,1.845172500004992,leftCL,0.012109079980291426,None,29.129234480019658,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022_Feb_18_1530,exp,2021.2.3,59.91080481207304,
1,0,1,0,,,,,,,,,,,LMR,images/OBJ_82.png,images/OBJ_8.png,images/OBJ_186.png,29.695616799988784,31.195344100007787,31.678483200026676,33.17807080002967,33.67790740006603,None,29.695734600070864,None,31.678509180014952,None,33.67792088007555,None,35.177523700054735,None,same,MRL,2,36.74368320009671,38.24323110003024,38.726457400014624,40.22601129999384,40.725878500030376,None,36.72703812010587,None,38.72641758008395,None,40.72586068003439,None,42.225424500065856,None,1,['leftCL'],43.22522560006473,None,43.22522560006473,None,43.22522560006473,None,43.22522560006473,None,43.22522560006473,None,-0.181640625,-0.2197265625,1,0,0,1.2646913001080975,leftCL,0.014707079972140491,None,44.49145158000756,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022_Feb_18_1530,exp,2021.2.3,59.91080481207304,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.073747679986994,None,old,images/OBJ_186.png,45.04153190006036,None,45.04125662003644,None,46.54085270001087,None,1,47.54055750009138,None,47.54055750009138,None,47.54055750009138,None,47.54055750009138,None,47.54055750009138,None,47.54055750009138,None,47.54055750009138,None,-0.0498046875,-0.1171875,1,0,0,second_middle,0.014600279973819852,None,,,,,,,,,,,,,2022_Feb_18_1530,exp,2021.2.3,59.91080481207304,
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.356120280036706,None,old,images/OBJ_8.png,48.5901651000604,None,48.59025996001438,None,50.08979240001645,None,2,51.089601000072435,None,51.089601000072435,None,51.089601000072435,None,51.089601000072435,None,51.089601000072435,None,51.089601000072435,None,51.089601000072435,None,-0.037109375,-0.2861328125,1,0,0,third_right,0.015135979978367686,None,,,,,,,,,,,,,2022_Feb_18_1530,exp,2021.2.3,59.91080481207304,
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.97173048001714,None,old,images/OBJ_82.png,51.87263580004219,None,51.8726291600382,None,53.37222870008554,None,3,54.37190700008068,None,54.37190700008068,None,54.37190700008068,None,54.37190700008068,None,54.37190700008068,None,54.37190700008068,None,54.37190700008068,None,-0.0390625,0.0771484375,1,0,0,first_left,0.015302279964089394,None,,,,,,,,,,,,,2022_Feb_18_1530,exp,2021.2.3,59.91080481207304,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.471603300073184,None,None,None,None,None,None,,,,,,2022_Feb_18_1530,exp,2021.2.3,59.91080481207304,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1.8067530000116676,55.471603300073184,None,,2022_Feb_18_1530,exp,2021.2.3,59.91080481207304,
