EncodingTrials.thisRepN,EncodingTrials.thisTrialN,EncodingTrials.thisN,EncodingTrials.thisIndex,Instructions.started,Instructions.stopped,fixation.started,fixation.stopped,Trial_Order,triplet1,triplet2,triplet3,Triplet1.started,Triplet1.stopped,Triplet2.started,Triplet2.stopped,Triplet3.started,Triplet3.stopped,sound_pop.started,sound_pop.stopped,sound_pop2.started,sound_pop2.stopped,sound_pop3.started,sound_pop3.stopped,Mask.started,Mask.stopped,encodingType,nextTrial,encodingTrials,img1.started,img1.stopped,img2.started,img2.stopped,img3.started,img3.stopped,sound_pop4.started,sound_pop4.stopped,sound_pop5.started,sound_pop5.stopped,sound_pop6.started,sound_pop6.stopped,text_2.started,text_2.stopped,methodCheck,Method Clicked,text.started,text.stopped,sameText.started,sameText.stopped,diffText.started,diffText.stopped,leftCL.started,leftCL.stopped,rightCL.started,rightCL.stopped,MethodMouse.x,MethodMouse.y,MethodMouse.leftButton,MethodMouse.midButton,MethodMouse.rightButton,MethodMouse.time,MethodMouse.clicked_name,MethodMouse.started,MethodMouse.stopped,clickedSound.started,clickedSound.stopped,participant,date,expName,psychopyVersion,frameRate,
0,0,0,0,11.31583849992603,None,11.71597189991735,None,LMR,images/OBJ_167.png,images/OBJ_119.png,images/OBJ_61.png,13.577299399999902,15.081655599991791,15.581513799959794,17.081059399992228,17.581001499900594,None,13.581689100025686,None,15.581519299966748,None,17.580877599969973,None,19.080502399941906,None,same,None,1,20.71444569993764,22.22959339991212,22.712820199900307,24.212317399913445,24.712167999939993,None,20.713106900022833,None,22.71272629996529,None,24.71214169993764,None,26.211736099910922,None,1,['leftCL'],27.21154970000498,None,27.21154970000498,None,27.21154970000498,None,27.21154970000498,None,27.21154970000498,None,-0.1787109375,-0.21484375,1,0,0,0.8124087000032887,leftCL,0.012185800005681813,None,28.027905699994882,None,1005,2023-07-11_17h04.15.238,exp,2021.1.4,59.97080618473594,
,,,,,,28.527640799991786,None,LMR,images/OBJ_128.png,images/OBJ_41.png,images/OBJ_77.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
